entity_id,total_brl,media_brl,n_transacoes,min_brl,max_brl,n_cross_border,n_ip_anomaly,n_device_rooted,n_sanctions
C101261,56088.42,3505.53,16,663.76,11754.6,5,0,0,0
C101262,72830.42,3166.54,23,503.6,7583.04,4,0,2,0
C101263,102104.02,4254.33,24,637.05,15479.21,3,0,0,0
C101264,52305.62,3076.8,17,268.05,11663.21,3,0,1,0
C101265,70940.81,4172.99,17,544.64,20600.13,2,0,0,0
C101266,171928.12,6877.12,25,766.84,59821.66,3,0,1,0
C101267,86479.12,4323.96,20,273.46,14086.58,3,0,0,0
C101268,54889.63,4989.97,11,641.75,23167.13,2,0,2,0
C101269,70759.59,4717.31,15,481.2,34260.72,2,0,1,0
C101270,101514.03,4229.75,24,229.42,16531.39,1,1,1,0
C101271,59968.12,3331.56,18,396.21,13566.74,7,0,0,0
C101272,56490.7,4035.05,14,615.14,21201.16,0,0,0,0
C101273,139982.72,6665.84,21,237.72,18524.5,5,0,0,0
C101274,108739.23,4530.8,24,112.15,30553.45,4,0,1,0
C101275,88217.72,4410.89,20,782.67,12458.46,4,0,0,0
C101276,215073.19,8961.38,24,666.24,70533.59,5,0,2,0
C101277,96021.31,4174.84,23,294.6,21683.44,7,0,2,0
C101278,139128.33,5565.13,25,313.92,50960.57,4,0,0,0
C101279,97979.26,4259.97,23,374.56,20379.92,7,0,0,0
C101280,89311.26,3721.3,24,165.8,12852.44,7,0,2,0
C101281,70561.67,5040.12,14,842.07,12015.89,0,0,0,0
C101282,71514.62,3109.33,23,564.51,10642.35,4,0,0,0
C101283,95977.76,5645.75,17,831.95,14054.07,5,0,1,0
C101284,63652.83,4546.63,14,415.15,23687.67,4,1,0,0
C101285,70152.66,4126.63,17,817.36,12097.18,2,0,1,0
C101286,70930.41,4172.38,17,526.87,16219.32,1,0,0,0
C101287,88883.24,4040.15,22,521.08,18369.62,6,0,0,0
C101288,101629.53,5348.92,19,530.95,59334.06,2,0,0,0
C101289,98231.44,5457.3,18,429.86,20264.18,5,0,1,0
C101290,65491.18,4093.2,16,1081.67,13614.09,0,0,0,0
C101291,118280.4,7885.36,15,685.04,59442.45,0,0,0,0
C101292,105107.05,4777.59,22,373.02,35805.37,3,0,2,0
C101293,70071.25,3503.56,20,579.9,9832.57,3,0,0,0
C101294,74844.72,5346.05,14,1270.13,23280.05,4,0,0,0
C101295,79131.71,4945.73,16,553.61,19500.66,5,0,0,0
C101296,92016.33,5751.02,16,1075.06,14216.21,5,0,0,0
C101297,121154.28,5048.1,24,503.0,25277.18,5,1,1,0
C101298,74632.39,5740.95,13,653.98,15240.7,3,0,1,0
C101299,142433.89,5934.75,24,350.89,27393.61,5,0,2,0
C101300,34655.35,2887.95,12,491.69,5641.87,0,0,1,0
C101301,112288.21,6605.19,17,117.99,18579.41,4,0,1,0
C101302,48340.08,2101.74,23,346.02,4426.14,5,1,0,0
C101303,76463.34,3475.61,22,763.08,13091.92,3,0,1,0
C101304,88669.12,4030.41,22,498.15,12124.66,2,0,1,0
C101305,46166.99,4197.0,11,1137.12,15298.38,3,0,2,0
C101306,101986.74,5099.34,20,459.06,13728.52,4,0,1,0
C101307,68171.16,2726.85,25,458.62,7846.18,5,0,0,0
C101308,86924.87,4829.16,18,505.77,16139.52,3,0,0,0
C101309,48152.39,3210.16,15,252.5,8500.65,1,0,1,0
C101310,75410.54,5800.81,13,906.9,25183.5,3,0,1,0
C101311,39592.78,2474.55,16,239.5,6444.01,0,0,1,0
C101312,60692.88,3371.83,18,199.44,11259.46,6,1,0,0
C101313,38342.19,2018.01,19,321.36,6857.39,5,0,1,0
C101314,88659.59,4029.98,22,435.85,14727.19,6,0,1,0
C101315,60771.62,3198.51,19,452.44,10675.64,3,0,0,0
C101316,57302.31,3183.46,18,499.46,8357.33,3,0,0,0
C101317,132024.25,6001.1,22,348.56,48325.74,1,0,0,0
C101318,120513.94,6695.22,18,222.08,35860.94,4,0,0,0
C101319,63866.13,3193.31,20,463.57,11854.61,3,0,1,0
C101320,69583.2,4970.23,14,1139.93,21435.71,2,0,0,0
C101321,127466.49,5311.1,24,641.9,43458.06,5,0,1,0
C101322,118236.58,5911.83,20,1215.79,16621.96,2,0,0,0
C101323,98584.34,4929.22,20,1303.3,17364.95,6,0,1,0
C101324,70884.54,5907.05,12,715.26,33252.08,2,0,0,0
C101325,86566.56,4556.13,19,1144.48,14046.46,2,0,1,0
C101326,119835.18,5706.44,21,431.79,35521.44,3,0,0,0
C101327,66385.54,4741.82,14,600.15,14268.55,1,0,0,0
C101328,152541.69,6632.25,23,415.49,35596.25,4,0,0,0
C101329,78107.09,5207.14,15,379.36,17864.91,3,0,0,0
C101330,72422.16,3291.92,22,617.75,8030.19,6,0,1,0
C101331,50142.42,4558.4,11,227.77,12712.29,7,0,0,0
C101332,73904.25,4926.95,15,618.78,23412.61,6,0,0,0
C101333,65725.83,3459.25,19,347.99,9540.73,3,0,0,0
C101334,29414.89,2101.06,14,407.45,5598.52,4,0,0,0
C101335,45988.84,3537.6,13,381.65,11256.72,3,0,0,0
C101336,83158.93,4891.7,17,996.52,17047.38,7,0,1,0
C101337,54503.3,2595.4,21,326.51,6855.86,6,0,1,0
C101338,131242.31,5706.19,23,170.88,60353.58,6,0,1,0
C101339,118583.42,4940.98,24,830.81,20864.52,4,0,2,0
C101340,64712.85,5392.74,12,433.81,17001.8,2,0,1,0
C101341,211512.98,5875.36,36,288.31,47405.07,5,0,2,0
C101342,55638.79,3477.42,16,228.15,9864.6,1,0,0,0
C101343,127425.69,4900.99,26,102.21,29424.63,10,0,1,0
C101344,116200.35,4648.01,25,506.99,24826.15,4,1,1,0
C101345,51659.12,4304.93,12,898.93,20317.27,3,0,0,0
C101346,75739.14,4455.24,17,208.87,16394.63,4,0,1,0
C101347,51983.07,2735.95,19,650.06,16238.28,3,0,0,0
C101348,50080.56,2945.92,17,305.45,8854.57,3,0,0,0
C101349,78939.7,4154.72,19,472.19,13304.0,8,0,0,0
C101350,105637.7,5030.37,21,249.06,16486.78,5,0,1,0
C101351,105598.07,4799.91,22,559.3,21325.75,5,1,2,0
C101352,88052.66,3668.86,24,236.39,10422.95,4,0,3,0
C101353,86460.28,4550.54,19,621.33,14520.38,4,0,1,0
C101354,76746.1,4514.48,17,464.45,11512.75,2,0,0,0
C101355,68163.55,4868.82,14,725.23,13183.86,2,0,0,0
C101356,75602.42,4725.15,16,722.23,20586.8,4,0,0,0
C101357,81064.32,3524.54,23,633.36,14615.79,4,1,1,0
C101358,98673.69,4290.16,23,656.66,21661.44,5,0,1,0
C101359,77808.88,4576.99,17,489.77,17249.0,4,0,0,0
C101360,118379.52,6963.5,17,595.28,33529.88,4,0,1,0
C101361,68683.14,4578.88,15,611.29,15848.47,2,0,0,0
C101362,71493.07,3971.84,18,407.09,11352.42,3,0,1,0
C101363,52662.51,3291.41,16,401.5,11525.96,4,0,0,0
C101364,65664.27,3648.02,18,522.52,21360.82,6,0,0,0
C101365,104881.81,5826.77,18,646.16,22244.82,1,0,0,0
C101366,98601.31,3651.9,27,574.48,13328.04,2,0,1,0
C101367,58034.0,3224.11,18,541.52,18833.75,4,0,0,0
C101368,170765.17,8131.67,21,543.44,42064.9,2,0,1,0
C101369,41645.6,2602.85,16,330.17,9030.76,4,0,0,0
C101370,92593.98,4409.24,21,142.0,17269.72,0,0,1,0
C101371,81951.24,5463.42,15,542.14,24977.56,0,0,0,0
C101372,95647.96,3542.52,27,665.71,15977.3,5,0,0,0
C101373,71904.04,3268.37,22,333.61,12521.4,5,0,1,0
C101374,93025.44,4228.43,22,302.31,15798.2,7,0,1,0
C101375,67354.7,4490.31,15,220.51,14621.09,1,0,1,0
C101376,54992.12,3666.14,15,462.25,8659.4,3,0,0,0
C101377,83565.59,3342.62,25,352.03,11999.35,3,0,0,0
C101378,114443.73,4768.49,24,523.85,16475.23,6,0,1,0
C101379,51521.84,3680.13,14,203.85,22167.91,3,0,0,0
C101380,81400.54,3391.69,24,992.24,15161.51,3,0,1,0
C101381,65261.89,5020.15,13,759.04,14763.27,3,0,0,0
C101382,83545.0,4397.11,19,277.28,19333.39,3,0,0,0
C101383,70379.45,5413.8,13,355.72,40972.3,4,0,1,0
C101384,60562.74,2883.94,21,427.5,9142.96,2,0,0,0
C101385,88855.64,4231.22,21,505.75,18932.98,1,0,0,0
C101386,43315.88,3093.99,14,289.36,7142.26,4,0,0,0
C101387,26868.22,2985.36,9,895.2,6472.01,2,0,0,0
C101388,81267.02,3869.86,21,223.04,25654.88,3,0,1,0
C101389,70910.99,4171.23,17,610.52,14893.1,2,0,1,0
C101390,77467.14,4303.73,18,593.33,16822.86,6,0,1,0
C101391,77262.01,4292.33,18,289.63,23293.77,0,0,1,0
C101392,65702.07,2628.08,25,315.85,11233.04,7,0,1,0
C101393,52139.79,3258.74,16,407.41,8526.64,4,0,1,0
C101394,59221.88,4230.13,14,604.15,12954.95,4,0,0,0
C101395,106010.14,4818.64,22,521.77,24304.2,3,0,1,0
C101396,25571.77,1967.06,13,266.57,7854.41,3,0,0,0
C101397,81280.24,4277.91,19,447.36,13055.59,3,0,0,0
C101398,70387.19,3199.42,22,472.85,15156.91,1,0,1,0
C101399,88927.19,6351.94,14,1105.49,25477.35,2,0,0,0
C101400,54878.16,2494.46,22,382.7,10304.06,7,1,0,0
C101401,81040.61,6233.89,13,220.14,22477.79,2,0,0,0
C101402,43434.46,2554.97,17,204.07,6570.49,1,0,1,0
C101403,43191.0,2399.5,18,352.7,5429.52,2,0,0,0
C101404,70859.39,4428.71,16,438.18,18467.41,3,0,0,0
C101405,125062.02,5437.48,23,647.69,17164.77,4,0,0,0
C101406,68306.83,4018.05,17,716.25,11262.76,0,0,0,0
C101407,89120.48,4050.93,22,222.93,23008.01,0,0,1,0
C101408,112197.45,5609.87,20,401.94,22001.31,7,0,0,0
C101409,87972.88,4398.64,20,342.65,17110.54,9,0,0,0
C101410,66406.08,3018.46,22,294.42,13494.91,6,0,0,0
C101411,118583.91,5155.82,23,528.02,21872.16,5,0,1,0
C101412,87498.31,4374.92,20,691.79,17765.13,6,0,0,0
C101413,91180.35,3964.36,23,486.01,11491.39,8,0,2,0
C101414,31343.2,3134.32,10,978.49,8501.04,1,0,0,0
C101415,125073.41,5002.94,25,765.25,46269.33,5,0,2,0
C101416,80032.18,3201.29,25,195.83,17975.17,2,0,0,0
C101417,93141.76,5821.36,16,807.09,23183.01,5,0,2,0
C101418,52932.78,4071.75,13,609.42,15452.44,2,0,0,0
C101419,83208.87,3962.33,21,141.12,15790.94,6,0,0,0
C101420,89793.95,3741.41,24,377.23,16982.58,2,0,0,0
C101421,84082.78,5255.17,16,713.69,20400.51,1,0,0,0
C101422,63575.32,3346.07,19,663.15,10566.88,2,0,1,0
C101423,60781.07,4052.07,15,510.1,15919.44,3,2,3,0
C101424,98976.43,3534.87,28,274.23,18756.66,5,0,1,0
C101425,71667.12,3583.36,20,432.27,14655.12,6,0,0,0
C101426,55777.3,2535.33,22,321.11,13028.97,3,0,1,0
C101427,90063.19,5628.95,16,539.35,17279.72,5,0,1,0
C101428,40144.84,2361.46,17,259.8,15932.91,3,0,1,0
C101429,64399.78,5366.65,12,1499.83,14867.2,1,0,0,0
C101430,90593.57,4117.89,22,594.02,12391.02,5,0,0,0
C101431,136283.03,6194.68,22,1303.48,23169.56,4,0,1,0
C101432,113046.01,5383.14,21,776.71,21856.22,2,0,0,0
C101433,105259.19,4784.51,22,315.36,12406.26,4,0,0,0
C101434,53120.53,4426.71,12,664.05,19848.24,2,0,1,0
C101435,105551.29,5026.25,21,617.97,21189.28,5,2,1,0
C101436,66860.54,4457.37,15,151.22,12622.2,1,0,1,0
C101437,90536.02,6035.73,15,388.15,24899.56,2,0,1,0
C101438,122780.44,6821.14,18,1309.05,30129.55,0,1,0,0
C101439,71417.79,5493.68,13,473.25,23945.74,4,0,0,0
C101440,80374.54,5741.04,14,209.05,29777.42,4,0,0,0
C101441,43589.7,3353.05,13,628.92,9948.77,5,0,0,0
C101442,42411.66,2650.73,16,602.79,8095.91,3,0,0,0
C101443,96503.58,3860.14,25,528.04,11289.99,7,0,1,0
C101444,69315.05,2888.13,24,301.26,9450.24,5,0,1,0
C101445,68070.28,3094.1,22,624.53,7490.44,8,0,0,0
C101446,44898.4,3207.03,14,655.64,8253.75,2,0,0,0
C101447,68676.6,4578.44,15,662.76,11498.34,4,0,0,0
C101448,89036.81,3424.49,26,181.36,13300.41,4,0,0,0
C101449,52176.66,4348.06,12,581.96,25845.15,5,0,0,0
C101450,92060.68,3835.86,24,451.89,10322.7,7,1,1,0
C101451,119862.95,5211.43,23,791.14,25001.46,5,0,1,0
C101452,82067.49,5129.22,16,1122.18,21547.91,2,0,2,0
C101453,34200.84,4885.83,7,1934.28,7859.16,4,0,0,0
C101454,78441.03,4128.48,19,492.23,11616.05,3,0,0,0
C101455,59492.12,3718.26,16,608.21,16157.3,6,0,1,0
C101456,80661.36,4033.07,20,158.14,17473.7,4,0,0,0
C101457,56796.52,2989.29,19,196.47,10163.15,1,0,0,0
C101458,80188.29,4716.96,17,382.7,25119.93,4,0,0,0
C101459,48839.02,3488.5,14,152.37,12475.82,2,0,1,0
C101460,88879.01,3418.42,26,410.63,9409.92,3,0,1,0
C101461,91669.68,4166.8,22,63.98,11207.46,5,0,0,0
C101462,73054.15,4058.56,18,232.21,16467.61,6,0,1,0
C101463,49386.43,3527.6,14,191.86,9873.82,3,0,0,0
C101464,71534.82,3576.74,20,566.42,12439.62,3,0,1,0
C101465,123179.14,7245.83,17,536.8,30062.91,5,0,1,0
C101466,65049.82,4336.65,15,475.32,10329.99,2,0,0,0
C101467,115018.99,5000.83,23,517.58,16410.92,5,0,0,0
C101468,90426.18,5023.68,18,798.29,36080.97,3,1,1,0
C101469,83077.79,3776.26,22,461.16,12202.3,6,0,0,0
C101470,85959.89,3737.39,23,577.18,15288.21,6,0,1,0
C101471,64094.54,3052.12,21,506.48,10269.09,7,0,0,0
C101472,49547.43,3096.71,16,116.93,14338.74,3,0,1,0
C101473,110306.52,4795.94,23,478.57,27074.33,1,0,1,0
C101474,89160.84,4052.77,22,467.72,10931.17,2,0,1,0
C101475,71509.76,4206.46,17,662.52,23721.02,4,0,1,0
C101476,86623.23,3609.3,24,404.72,12383.9,6,0,0,0
C101477,84873.1,4715.17,18,244.06,13844.04,2,0,1,0
C101478,87885.21,5169.72,17,757.48,25818.8,1,0,1,0
C101479,58457.25,3076.7,19,477.64,11049.54,4,0,0,0
C101480,94115.01,4953.42,19,534.8,13120.91,2,0,0,0
C101481,82545.74,6349.67,13,269.21,22991.79,1,0,0,0
C101482,89934.25,5620.89,16,839.31,11818.22,2,0,1,0
C101483,112698.72,4024.95,28,169.73,17847.63,6,0,2,0
C101484,63281.43,4218.76,15,701.76,16562.89,6,0,1,0
C101485,90166.72,4508.34,20,175.44,13225.23,7,0,1,0
C101486,25646.45,1709.76,15,344.31,4970.79,4,0,2,0
C101487,96207.19,4810.36,20,581.72,18632.89,3,0,0,0
C101488,122931.03,5122.13,24,1003.2,24884.23,7,0,2,0
C101489,68088.19,4005.19,17,456.4,25329.36,2,0,0,0
C101490,44274.52,6324.93,7,1509.91,10099.74,1,0,0,0
C101491,22220.74,2020.07,11,484.26,3840.08,4,0,0,0
C101492,32319.77,3591.09,9,1061.8,9829.82,1,0,0,0
C101493,63426.14,3730.95,17,790.21,12244.38,3,0,1,0
C101494,63640.64,3977.54,16,476.75,18428.7,3,0,0,0
C101495,75810.68,3445.94,22,577.52,10237.31,6,0,0,0
C101496,54586.53,3411.66,16,512.31,10100.19,6,0,1,0
C101497,108412.31,5420.62,20,455.24,15082.39,2,0,0,0
C101498,29155.79,3644.47,8,1309.28,7091.01,2,0,0,0
C101499,57740.35,5249.12,11,664.4,14226.31,1,0,0,0
C101500,81564.59,4292.87,19,210.44,24564.63,4,0,0,0
C101501,89571.61,4976.2,18,556.78,20190.43,2,0,0,0
C101502,139707.19,4817.49,29,448.67,28822.98,9,0,1,0
C101503,58578.94,2546.91,23,326.72,16814.54,3,0,1,0
C101504,84226.44,4432.97,19,626.83,24004.14,1,0,2,0
C101505,107780.01,6736.25,16,735.14,30258.85,3,0,0,0
C101506,130202.36,5660.97,23,407.94,31553.9,5,1,0,0
C101507,118662.64,6592.37,18,498.25,33559.08,5,0,2,0
C101508,107284.23,5960.24,18,660.75,37441.8,5,0,0,0
C101509,74249.04,3535.67,21,218.13,22920.67,7,0,0,0
C101510,81140.44,5795.75,14,1147.56,24887.29,0,0,0,0
C101511,87449.88,3802.17,23,348.16,14800.3,4,1,1,0
C101512,59427.34,3961.82,15,638.6,17631.28,5,0,0,0
C101513,91651.43,5391.26,17,367.37,37984.35,2,0,0,0
C101514,107461.36,4884.61,22,282.05,14846.14,4,1,1,0
C101515,67568.97,3974.65,17,565.84,16492.82,5,0,1,0
C101516,51780.75,3983.13,13,604.34,11099.24,2,0,0,0
C101517,47796.21,2811.54,17,753.01,10190.76,4,0,0,0
C101518,68448.32,4563.22,15,721.76,14144.39,2,1,0,0
C101519,65363.12,3631.28,18,420.33,17702.39,3,0,2,0
C101520,73600.16,4329.42,17,611.72,24647.34,1,0,0,0
C101521,159751.44,6144.29,26,452.16,42222.1,1,0,0,0
C101522,73495.02,4083.06,18,299.18,28723.14,8,0,0,0
C101523,89566.67,3198.81,28,60.47,11117.03,4,0,2,0
C101524,71347.51,4196.91,17,743.9,20373.57,5,0,1,0
C101525,59322.1,4563.24,13,1156.58,15949.11,2,0,1,0
C101526,38840.41,2589.36,15,265.43,8554.83,2,0,0,0
C101527,88248.46,4412.42,20,219.57,35412.69,3,0,0,0
C101528,97256.32,5403.13,18,407.09,34895.48,2,0,1,0
C101529,85635.91,4507.15,19,375.9,12746.1,2,0,0,0
C101530,131547.92,5481.16,24,361.64,17848.69,6,0,1,0
C101531,46477.94,2904.87,16,380.36,14641.86,2,0,1,0
C101532,154427.86,5325.1,29,248.13,45730.41,9,0,0,0
C101533,104109.86,4732.27,22,219.41,19566.99,6,0,0,0
C101534,98528.87,4478.58,22,213.19,12354.42,9,0,0,0
C101535,84027.79,4422.52,19,379.54,14753.63,5,0,3,0
C101536,111562.74,4462.51,25,460.93,26554.48,8,1,1,0
C101537,114284.85,6349.16,18,250.54,34729.26,2,0,1,0
C101538,92944.58,4224.75,22,391.73,18595.47,4,0,0,0
C101539,119938.27,4997.43,24,218.59,19619.33,5,0,1,0
C101540,63536.52,3971.03,16,917.68,10097.85,4,0,1,0
C101541,91513.75,6536.7,14,1109.52,18014.69,1,0,0,0
C101542,103286.93,3688.82,28,271.41,25848.82,7,0,0,0
C101543,102144.01,4441.04,23,615.46,20313.04,6,0,0,0
C101544,103453.08,5444.9,19,228.38,41134.77,4,0,0,0
C101545,140565.48,7809.19,18,268.53,43441.02,2,0,0,0
C101546,89044.48,3871.5,23,406.1,12837.31,3,0,0,0
C101547,60221.5,3542.44,17,165.91,12104.81,7,0,1,0
C101548,75303.97,4183.55,18,264.06,19693.07,3,0,0,0
C101549,52089.47,2893.86,18,238.79,7864.67,4,0,3,0
C101550,139660.41,8215.32,17,443.36,37103.36,5,0,1,0
C101551,116556.56,5298.03,22,792.77,16258.05,6,0,0,0
C101552,88275.65,4203.6,21,158.0,26210.63,6,0,0,0
C101553,73578.53,5255.61,14,356.6,12195.5,2,0,0,0
C101554,105780.9,4808.22,22,667.21,21440.09,7,0,1,0
C101555,65488.33,4093.02,16,548.39,20796.0,5,0,0,0
C101556,46172.58,3298.04,14,1010.91,12194.92,4,0,0,0
C101557,84715.97,5294.75,16,230.54,36885.45,4,0,1,0
C101558,102781.09,5139.05,20,296.28,23426.4,4,0,0,0
C101559,68405.09,4275.32,16,771.61,19735.12,4,0,1,0
C101560,80026.7,5001.67,16,447.66,12084.2,4,0,1,0
C101561,155864.69,7084.76,22,549.42,32590.29,3,0,0,0
C101562,38557.75,2965.98,13,123.37,8408.53,3,0,0,0
C101563,95963.37,3998.47,24,940.56,10839.05,7,0,0,0
C101564,74080.24,3527.63,21,1289.0,9033.7,4,0,0,0
C101565,78963.55,4935.22,16,556.15,24172.76,0,0,0,0
C101566,87053.33,4836.3,18,703.9,19767.74,3,0,0,0
C101567,105331.1,7022.07,15,683.32,38875.43,4,0,1,0
C101568,70963.91,3548.2,20,124.43,16129.11,4,0,2,0
C101569,88587.42,4429.37,20,796.91,15845.31,5,0,0,0
C101570,117339.0,7822.6,15,445.85,30704.15,2,0,2,0
C101571,131989.21,5738.66,23,451.16,21925.97,4,0,0,0
C101572,37032.99,2848.69,13,117.2,9127.77,2,0,0,0
C101573,48437.15,4036.43,12,630.3,11907.26,3,0,0,0
C101574,61278.67,3829.92,16,734.52,9119.21,1,0,0,0
C101575,75545.0,3597.38,21,168.6,18743.26,3,0,1,0
C101576,104278.4,4533.84,23,357.6,23952.73,4,0,1,0
C101577,75046.15,3001.85,25,757.89,10198.65,6,0,2,0
C101578,62098.7,2587.45,24,509.8,6809.79,2,0,0,0
C101579,95926.01,5048.74,19,505.33,16352.96,5,0,0,0
C101580,69142.99,3639.1,19,820.72,18445.65,2,0,1,0
C101581,58518.81,3079.94,19,318.42,15965.74,3,0,0,0
C101582,89473.16,3890.14,23,453.81,24230.02,3,0,0,0
C101583,92203.89,3841.83,24,309.48,22358.17,6,0,2,0
C101584,89741.72,4273.42,21,346.47,25756.01,3,0,0,0
C101585,61169.69,4077.98,15,840.74,11749.7,2,0,0,0
C101586,105546.82,4059.49,26,308.35,25145.57,0,0,0,0
C101587,68341.95,2971.39,23,153.24,10293.89,3,0,1,0
C101588,123444.62,5367.16,23,399.11,42743.91,7,0,1,0
C101589,65848.64,4389.91,15,1016.88,17517.55,1,0,1,0
C101590,74482.5,3724.12,20,220.18,13327.74,4,0,2,0
C101591,53632.1,3575.47,15,906.22,9859.98,3,0,1,0
C101592,102173.03,7859.46,13,840.06,28677.24,1,0,0,0
C101593,97499.44,5131.55,19,758.34,37292.12,2,0,0,0
C101594,72705.71,3826.62,19,452.49,11965.94,3,0,0,0
C101595,120429.29,8028.62,15,376.73,82628.68,3,0,1,0
C101596,79079.62,4651.74,17,367.1,18305.98,0,0,1,0
C101597,93535.77,4676.79,20,457.44,24873.55,4,0,1,0
C101598,73079.69,4567.48,16,663.62,32775.25,5,0,0,0
C101599,58106.94,2905.35,20,369.89,13962.8,3,0,1,0
C101600,65523.72,3276.19,20,123.71,22391.74,4,1,0,0
C101601,76960.21,4527.07,17,748.04,10856.25,1,0,2,0
C101602,51673.77,3229.61,16,424.56,13591.57,5,0,0,0
C101603,50218.25,3138.64,16,206.77,9584.27,3,0,0,0
C101604,139810.84,7358.47,19,331.62,39362.07,4,0,0,0
C101605,87636.15,4173.15,21,411.08,24391.89,2,0,1,0
C101606,49715.63,4519.6,11,326.14,17130.64,6,0,1,0
C101607,114059.09,5431.39,21,511.97,27118.72,2,0,1,0
C101608,101890.0,4245.42,24,638.72,15363.77,9,0,1,0
C101609,60988.77,2904.23,21,135.18,11461.06,3,0,0,0
C101610,127543.33,4398.05,29,353.19,19707.36,5,0,1,0
C101611,70712.34,3928.46,18,664.15,14503.96,2,0,1,0
C101612,81638.02,3887.52,21,366.52,18837.17,3,0,1,0
C101613,68044.37,4252.77,16,1086.74,11469.39,4,0,0,0
C101614,35042.68,2503.05,14,280.33,6135.19,2,0,0,0
C101615,78181.85,4114.83,19,193.79,18558.17,6,0,1,0
C101616,79042.29,4391.24,18,218.51,16678.2,4,0,0,0
C101617,57343.03,3373.12,17,390.59,13186.65,2,0,1,0
C101618,35880.73,2990.06,12,532.14,12458.51,1,0,1,0
C101619,64225.39,3568.08,18,617.67,7196.65,0,0,3,0
C101620,45231.61,2826.98,16,214.47,10136.58,4,0,1,0
C101621,32737.38,2976.13,11,255.52,6660.22,3,0,1,0
C101622,95814.13,3685.16,26,614.99,12976.53,2,1,1,0
C101623,106085.69,3788.77,28,233.15,9896.78,2,0,1,0
C101624,79544.05,4971.5,16,530.49,21995.03,3,0,0,0
C101625,52952.71,3114.87,17,190.12,9187.18,2,0,0,0
C101626,113975.38,3930.19,29,513.73,10636.14,7,0,0,0
C101627,103781.82,5189.09,20,231.42,15579.25,4,0,0,0
C101628,103729.33,4149.17,25,797.58,19635.25,6,0,0,0
C101629,87243.04,4154.43,21,370.15,17790.93,4,0,0,0
C101630,71861.02,3421.95,21,412.55,21815.99,0,0,0,0
C101631,128592.91,8572.86,15,463.76,72513.98,2,0,0,0
C101632,83511.23,3340.45,25,432.42,12036.12,6,0,0,0
C101633,69653.79,3316.85,21,279.41,8807.12,3,0,0,0
C101634,113538.23,4054.94,28,577.05,20091.79,7,0,2,0
C101635,66813.85,4772.42,14,905.04,32025.98,4,0,0,0
C101636,60497.03,3360.95,18,160.41,13731.94,1,0,0,0
C101637,141699.5,8856.22,16,347.23,24704.65,3,0,1,0
C101638,48773.68,3483.83,14,623.97,15037.96,0,0,1,0
C101639,49447.42,3090.46,16,211.75,7888.11,5,0,0,0
C101640,106730.19,5929.46,18,271.98,18995.92,4,0,0,0
C101641,84688.05,4457.27,19,291.66,14246.84,2,0,0,0
C101642,87482.02,4374.1,20,582.78,36052.82,4,0,1,0
C101643,111853.62,4660.57,24,297.53,12849.09,5,1,0,0
C101644,69641.92,2901.75,24,256.69,12537.44,3,0,1,0
C101645,100119.51,7151.39,14,608.92,25702.02,3,1,0,0
C101646,82278.36,4839.9,17,239.02,21519.72,6,0,0,0
C101647,226589.05,7080.91,32,1045.77,34846.43,7,0,1,0
C101648,69304.45,3465.22,20,573.95,11112.97,2,0,1,0
C101649,70720.41,3536.02,20,444.47,11887.5,6,0,0,0
C101650,67076.34,3194.11,21,382.02,18184.37,3,0,0,0
C101651,48410.45,3227.36,15,559.45,6616.17,3,0,1,0
C101652,112480.39,5624.02,20,732.91,18903.6,2,0,1,0
C101653,67558.66,3555.72,19,366.98,12647.32,4,1,1,0
C101654,82255.15,4569.73,18,700.76,17662.24,1,0,3,0
C101655,81272.4,5805.17,14,565.11,40737.33,3,1,0,0
C101656,66928.52,4461.9,15,414.12,18854.55,2,0,2,0
C101657,110428.54,4247.25,26,203.72,14044.8,1,0,0,0
C101658,107818.34,3593.94,30,336.75,8947.43,5,0,1,0
C101659,86789.91,4567.89,19,702.5,13709.89,6,0,2,0
C101660,61497.0,3416.5,18,670.34,9761.89,5,0,0,0
C101661,44686.56,3191.9,14,564.84,10427.11,3,0,0,0
C101662,74159.29,5704.56,13,865.8,10460.25,3,0,0,0
C101663,58104.28,3417.9,17,610.63,14511.8,4,0,0,0
C101664,77098.07,3671.34,21,726.13,12840.78,3,0,0,0
C101665,58647.14,4189.08,14,518.36,12035.53,4,0,0,0
C101666,47985.59,2822.68,17,554.84,8666.55,3,0,1,0
C101667,69679.49,2787.18,25,367.92,11965.74,0,0,0,0
C101668,67484.65,3969.69,17,692.38,22605.07,5,0,0,0
C101669,169408.77,6776.35,25,744.55,38160.76,4,1,0,0
C101670,75212.89,3958.57,19,276.46,12133.04,2,0,1,0
C101671,82013.59,4316.5,19,286.51,11138.41,4,0,1,0
C101672,44862.41,2990.83,15,612.17,7696.83,5,0,1,0
C101673,49517.98,2475.9,20,712.89,7312.55,4,0,1,0
C101674,73057.1,5619.78,13,436.9,24531.31,2,0,0,0
C101675,90816.08,4779.79,19,415.34,14765.88,4,0,2,0
C101676,109292.01,6071.78,18,471.23,24327.28,3,0,0,0
C101677,101764.58,4625.66,22,404.92,15924.34,4,0,0,0
C101678,51817.44,5181.74,10,1160.0,14076.52,3,0,0,0
C101679,39452.97,3945.3,10,208.69,13863.5,1,0,0,0
C101680,105877.6,6228.09,17,581.72,49958.16,1,0,0,0
C101681,88888.33,4232.78,21,359.85,16987.85,2,0,1,0
