entity_id,entity_type,score,n_rules,rules,is_core_label,tier
C100980,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
M200798,client,4,2,"R06_ip_anomaly,R17_high_risk_mcc",0,baixo
M200799,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200804,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200819,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101024,client,4,2,"R06_ip_anomaly,R17_high_risk_mcc",0,baixo
C101301,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
C101025,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
C101070,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
C101072,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
M200877,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200883,client,4,2,"R06_ip_anomaly,R17_high_risk_mcc",0,baixo
M200892,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200894,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200902,client,4,2,"R14_cross_border_high,R17_high_risk_mcc",0,baixo
M200920,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200924,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200937,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
M200940,client,4,2,"R13_eci_cross_border,R17_high_risk_mcc",0,baixo
C101089,client,4,2,"R04_income_mismatch,R17_high_risk_mcc",0,baixo
M200277,client,3,1,R05_geojump,0,baixo
M200300,client,3,1,R12_ecom_no_3ds,0,baixo
C100349,client,3,1,R10_cash_in_out,0,baixo
C100286,client,3,2,"R17_high_risk_mcc,R19_installments_atypical",0,baixo
M200147,client,3,1,R05_geojump,0,baixo
M200130,client,3,1,R05_geojump,0,baixo
M200055,client,3,1,R12_ecom_no_3ds,0,baixo
M200439,client,3,1,R05_geojump,0,baixo
M200411,client,3,2,"R17_high_risk_mcc,R19_installments_atypical",0,baixo
M200106,client,3,2,"R17_high_risk_mcc,R19_installments_atypical",0,baixo
M200068,client,3,1,R12_ecom_no_3ds,0,baixo
M200646,client,3,1,R05_geojump,0,baixo
C101305,client,3,1,R05_geojump,0,baixo
M200846,client,3,1,R05_geojump,0,baixo
C100017,client,3,2,"R17_high_risk_mcc,R19_installments_atypical",0,baixo
C101762,client,3,1,R05_geojump,0,baixo
M200978,client,3,1,R12_ecom_no_3ds,0,baixo
M200729,client,3,1,R05_geojump,0,baixo
M200744,client,3,1,R12_ecom_no_3ds,0,baixo
M200603,client,3,1,R12_ecom_no_3ds,0,baixo
M200683,client,3,1,R05_geojump,0,baixo
M200659,client,3,1,R05_geojump,0,baixo
M200036,merchant,2,1,R18_chargeback_merchant,0,baixo
M200037,merchant,2,1,R18_chargeback_merchant,0,baixo
M200039,client,2,1,R17_high_risk_mcc,0,baixo
M200039,merchant,2,1,R18_chargeback_merchant,0,baixo
M200040,merchant,2,1,R18_chargeback_merchant,0,baixo
M200020,merchant,2,1,R18_chargeback_merchant,0,baixo
M200042,client,2,1,R17_high_risk_mcc,0,baixo
M200042,merchant,2,1,R18_chargeback_merchant,0,baixo
M200043,client,2,1,R17_high_risk_mcc,0,baixo
M200043,merchant,2,1,R18_chargeback_merchant,0,baixo
M200044,client,2,1,R17_high_risk_mcc,0,baixo
M200044,merchant,2,1,R18_chargeback_merchant,0,baixo
M200045,client,2,1,R17_high_risk_mcc,0,baixo
M200046,client,2,1,R17_high_risk_mcc,0,baixo
M200046,merchant,2,1,R18_chargeback_merchant,0,baixo
M200047,client,2,1,R17_high_risk_mcc,0,baixo
M200047,merchant,2,1,R18_chargeback_merchant,0,baixo
M200048,client,2,1,R17_high_risk_mcc,0,baixo
M200048,merchant,2,1,R18_chargeback_merchant,0,baixo
M200049,merchant,2,1,R18_chargeback_merchant,0,baixo
M200050,merchant,2,1,R18_chargeback_merchant,0,baixo
C100219,client,2,1,R17_high_risk_mcc,0,baixo
M200052,client,2,1,R17_high_risk_mcc,0,baixo
M200052,merchant,2,1,R18_chargeback_merchant,0,baixo
M200053,merchant,2,1,R18_chargeback_merchant,0,baixo
M200054,client,2,1,R17_high_risk_mcc,0,baixo
M200054,merchant,2,1,R18_chargeback_merchant,0,baixo
M200055,merchant,2,1,R18_chargeback_merchant,0,baixo
M200056,merchant,2,1,R18_chargeback_merchant,0,baixo
M200057,client,2,1,R17_high_risk_mcc,0,baixo
M200057,merchant,2,1,R18_chargeback_merchant,0,baixo
M200058,client,2,1,R17_high_risk_mcc,0,baixo
M200058,merchant,2,1,R18_chargeback_merchant,0,baixo
M200059,client,2,1,R17_high_risk_mcc,0,baixo
M200041,merchant,2,1,R18_chargeback_merchant,0,baixo
M200059,merchant,2,1,R18_chargeback_merchant,0,baixo
M200060,merchant,2,1,R18_chargeback_merchant,0,baixo
M200061,client,2,1,R17_high_risk_mcc,0,baixo
M200061,merchant,2,1,R18_chargeback_merchant,0,baixo
M200062,client,2,1,R17_high_risk_mcc,0,baixo
M200062,merchant,2,1,R18_chargeback_merchant,0,baixo
M200063,merchant,2,1,R18_chargeback_merchant,0,baixo
M200064,client,2,1,R17_high_risk_mcc,0,baixo
M200064,merchant,2,1,R18_chargeback_merchant,0,baixo
M200066,client,2,1,R13_eci_cross_border,0,baixo
M200066,merchant,2,1,R18_chargeback_merchant,0,baixo
M200067,client,2,1,R17_high_risk_mcc,0,baixo
M200067,merchant,2,1,R18_chargeback_merchant,0,baixo
M200051,merchant,2,1,R18_chargeback_merchant,0,baixo
M200068,merchant,2,1,R18_chargeback_merchant,0,baixo
M200069,client,2,1,R17_high_risk_mcc,0,baixo
M200069,merchant,2,1,R18_chargeback_merchant,0,baixo
M200070,merchant,2,1,R18_chargeback_merchant,0,baixo
M200071,merchant,2,1,R18_chargeback_merchant,0,baixo
M200072,merchant,2,1,R18_chargeback_merchant,0,baixo
M200073,client,2,1,R17_high_risk_mcc,0,baixo
M200073,merchant,2,1,R18_chargeback_merchant,0,baixo
M200074,client,2,1,R17_high_risk_mcc,0,baixo
M200074,merchant,2,1,R18_chargeback_merchant,0,baixo
M200075,client,2,1,R17_high_risk_mcc,0,baixo
M200075,merchant,2,1,R18_chargeback_merchant,0,baixo
M200076,merchant,2,1,R18_chargeback_merchant,0,baixo
M200077,merchant,2,1,R18_chargeback_merchant,0,baixo
C102188,client,2,1,R17_high_risk_mcc,0,baixo
C102197,client,2,1,R17_high_risk_mcc,0,baixo
M200078,client,2,1,R17_high_risk_mcc,0,baixo
M200078,merchant,2,1,R18_chargeback_merchant,0,baixo
M200079,client,2,1,R17_high_risk_mcc,0,baixo
M200080,client,2,1,R17_high_risk_mcc,0,baixo
M200080,merchant,2,1,R18_chargeback_merchant,0,baixo
M200081,merchant,2,1,R18_chargeback_merchant,0,baixo
M200082,client,2,1,R17_high_risk_mcc,0,baixo
M200082,merchant,2,1,R18_chargeback_merchant,0,baixo
M200083,merchant,2,1,R18_chargeback_merchant,0,baixo
M200084,merchant,2,1,R18_chargeback_merchant,0,baixo
M200085,client,2,1,R17_high_risk_mcc,0,baixo
M200086,merchant,2,1,R18_chargeback_merchant,0,baixo
M200087,merchant,2,1,R18_chargeback_merchant,0,baixo
M200088,merchant,2,1,R18_chargeback_merchant,0,baixo
C100252,client,2,1,R17_high_risk_mcc,0,baixo
M200090,client,2,1,R17_high_risk_mcc,0,baixo
M200090,merchant,2,1,R18_chargeback_merchant,0,baixo
M200091,client,2,1,R17_high_risk_mcc,0,baixo
M200091,merchant,2,1,R18_chargeback_merchant,0,baixo
M200092,client,2,1,R17_high_risk_mcc,0,baixo
M200092,merchant,2,1,R18_chargeback_merchant,0,baixo
M200093,client,2,1,R17_high_risk_mcc,0,baixo
M200093,merchant,2,1,R18_chargeback_merchant,0,baixo
M200094,merchant,2,1,R18_chargeback_merchant,0,baixo
M200095,client,2,1,R17_high_risk_mcc,0,baixo
M200095,merchant,2,1,R18_chargeback_merchant,0,baixo
M200096,merchant,2,1,R18_chargeback_merchant,0,baixo
M200097,client,2,1,R17_high_risk_mcc,0,baixo
C100259,client,2,1,R17_high_risk_mcc,0,baixo
M200097,merchant,2,1,R18_chargeback_merchant,0,baixo
M200098,merchant,2,1,R18_chargeback_merchant,0,baixo
M200099,client,2,1,R17_high_risk_mcc,0,baixo
M200099,merchant,2,1,R18_chargeback_merchant,0,baixo
M200100,merchant,2,1,R18_chargeback_merchant,0,baixo
M200101,client,2,1,R17_high_risk_mcc,0,baixo
M200102,client,2,1,R17_high_risk_mcc,0,baixo
M200102,merchant,2,1,R18_chargeback_merchant,0,baixo
M200103,merchant,2,1,R18_chargeback_merchant,0,baixo
M200104,client,2,1,R17_high_risk_mcc,0,baixo
M200104,merchant,2,1,R18_chargeback_merchant,0,baixo
M200105,merchant,2,1,R18_chargeback_merchant,0,baixo
M200107,client,2,1,R17_high_risk_mcc,0,baixo
C102160,client,2,1,R17_high_risk_mcc,0,baixo
M200089,merchant,2,1,R18_chargeback_merchant,0,baixo
M200107,merchant,2,1,R18_chargeback_merchant,0,baixo
M200108,merchant,2,1,R18_chargeback_merchant,0,baixo
M200109,client,2,1,R17_high_risk_mcc,0,baixo
M200109,merchant,2,1,R18_chargeback_merchant,0,baixo
M200110,client,2,1,R13_eci_cross_border,0,baixo
M200110,merchant,2,1,R18_chargeback_merchant,0,baixo
M200111,client,2,1,R17_high_risk_mcc,0,baixo
M200112,merchant,2,1,R18_chargeback_merchant,0,baixo
M200113,merchant,2,1,R18_chargeback_merchant,0,baixo
M200114,client,2,1,R17_high_risk_mcc,0,baixo
M200114,merchant,2,1,R18_chargeback_merchant,0,baixo
M200115,client,2,1,R17_high_risk_mcc,0,baixo
M200115,merchant,2,1,R18_chargeback_merchant,0,baixo
M200116,client,2,1,R17_high_risk_mcc,0,baixo
M200116,merchant,2,1,R18_chargeback_merchant,0,baixo
C100271,client,2,1,R17_high_risk_mcc,0,baixo
M200117,merchant,2,1,R18_chargeback_merchant,0,baixo
M200118,client,2,1,R17_high_risk_mcc,0,baixo
M200118,merchant,2,1,R18_chargeback_merchant,0,baixo
M200119,merchant,2,1,R18_chargeback_merchant,0,baixo
M200120,merchant,2,1,R18_chargeback_merchant,0,baixo
M200121,merchant,2,1,R18_chargeback_merchant,0,baixo
M200122,client,2,1,R17_high_risk_mcc,0,baixo
M200122,merchant,2,1,R18_chargeback_merchant,0,baixo
M200123,client,2,1,R17_high_risk_mcc,0,baixo
M200123,merchant,2,1,R18_chargeback_merchant,0,baixo
M200125,client,2,1,R17_high_risk_mcc,0,baixo
M200125,merchant,2,1,R18_chargeback_merchant,0,baixo
C102145,client,2,1,R17_high_risk_mcc,0,baixo
C100276,client,2,1,R17_high_risk_mcc,0,baixo
M200126,merchant,2,1,R18_chargeback_merchant,0,baixo
M200127,client,2,1,R17_high_risk_mcc,0,baixo
M200127,merchant,2,1,R18_chargeback_merchant,0,baixo
M200128,merchant,2,1,R18_chargeback_merchant,0,baixo
M200129,merchant,2,1,R18_chargeback_merchant,0,baixo
M200130,merchant,2,1,R18_chargeback_merchant,0,baixo
M200131,merchant,2,1,R18_chargeback_merchant,0,baixo
M200132,client,2,1,R17_high_risk_mcc,0,baixo
M200132,merchant,2,1,R18_chargeback_merchant,0,baixo
M200133,client,2,1,R17_high_risk_mcc,0,baixo
M200133,merchant,2,1,R18_chargeback_merchant,0,baixo
M200134,merchant,2,1,R18_chargeback_merchant,0,baixo
M200117,client,2,1,R17_high_risk_mcc,0,baixo
M200135,merchant,2,1,R18_chargeback_merchant,0,baixo
M200136,client,2,1,R17_high_risk_mcc,0,baixo
M200137,merchant,2,1,R18_chargeback_merchant,0,baixo
M200138,client,2,1,R17_high_risk_mcc,0,baixo
M200138,merchant,2,1,R18_chargeback_merchant,0,baixo
M200139,merchant,2,1,R18_chargeback_merchant,0,baixo
M200140,client,2,1,R17_high_risk_mcc,0,baixo
M200140,merchant,2,1,R18_chargeback_merchant,0,baixo
M200141,client,2,1,R17_high_risk_mcc,0,baixo
M200141,merchant,2,1,R18_chargeback_merchant,0,baixo
M200142,client,2,1,R17_high_risk_mcc,0,baixo
M200142,merchant,2,1,R18_chargeback_merchant,0,baixo
M200143,merchant,2,1,R18_chargeback_merchant,0,baixo
C100285,client,2,1,R17_high_risk_mcc,0,baixo
M200144,client,2,1,R17_high_risk_mcc,0,baixo
M200144,merchant,2,1,R18_chargeback_merchant,0,baixo
M200145,merchant,2,1,R18_chargeback_merchant,0,baixo
M200146,merchant,2,1,R18_chargeback_merchant,0,baixo
M200147,merchant,2,1,R18_chargeback_merchant,0,baixo
M200148,client,2,1,R17_high_risk_mcc,0,baixo
M200148,merchant,2,1,R18_chargeback_merchant,0,baixo
M200149,merchant,2,1,R18_chargeback_merchant,0,baixo
M200150,client,2,1,R17_high_risk_mcc,0,baixo
M200151,merchant,2,1,R18_chargeback_merchant,0,baixo
M200152,client,2,1,R17_high_risk_mcc,0,baixo
M200152,merchant,2,1,R18_chargeback_merchant,0,baixo
M200153,client,2,1,R17_high_risk_mcc,0,baixo
M200153,merchant,2,1,R18_chargeback_merchant,0,baixo
M200135,client,2,1,R17_high_risk_mcc,0,baixo
M200154,merchant,2,1,R18_chargeback_merchant,0,baixo
M200155,client,2,1,R17_high_risk_mcc,0,baixo
M200155,merchant,2,1,R18_chargeback_merchant,0,baixo
M200156,merchant,2,1,R18_chargeback_merchant,0,baixo
M200157,merchant,2,1,R18_chargeback_merchant,0,baixo
M200158,client,2,1,R17_high_risk_mcc,0,baixo
M200159,merchant,2,1,R18_chargeback_merchant,0,baixo
M200160,client,2,1,R17_high_risk_mcc,0,baixo
M200160,merchant,2,1,R18_chargeback_merchant,0,baixo
M200161,client,2,1,R17_high_risk_mcc,0,baixo
M200161,merchant,2,1,R18_chargeback_merchant,0,baixo
M200162,client,2,1,R13_eci_cross_border,0,baixo
M200162,merchant,2,1,R18_chargeback_merchant,0,baixo
M200163,merchant,2,1,R18_chargeback_merchant,0,baixo
M200164,merchant,2,1,R18_chargeback_merchant,0,baixo
M200165,merchant,2,1,R18_chargeback_merchant,0,baixo
M200166,client,2,1,R17_high_risk_mcc,0,baixo
M200166,merchant,2,1,R18_chargeback_merchant,0,baixo
M200167,merchant,2,1,R18_chargeback_merchant,0,baixo
M200168,merchant,2,1,R18_chargeback_merchant,0,baixo
M200169,client,2,1,R17_high_risk_mcc,0,baixo
M200169,merchant,2,1,R18_chargeback_merchant,0,baixo
M200170,client,2,1,R17_high_risk_mcc,0,baixo
M200170,merchant,2,1,R18_chargeback_merchant,0,baixo
M200171,merchant,2,1,R18_chargeback_merchant,0,baixo
M200154,client,2,1,R02_burst_value,0,baixo
M200172,client,2,1,R17_high_risk_mcc,0,baixo
M200172,merchant,2,1,R18_chargeback_merchant,0,baixo
M200173,merchant,2,1,R18_chargeback_merchant,0,baixo
M200174,client,2,1,R17_high_risk_mcc,0,baixo
M200174,merchant,2,1,R18_chargeback_merchant,0,baixo
M200175,client,2,1,R17_high_risk_mcc,0,baixo
M200175,merchant,2,1,R18_chargeback_merchant,0,baixo
M200176,client,2,1,R17_high_risk_mcc,0,baixo
M200176,merchant,2,1,R18_chargeback_merchant,0,baixo
M200177,merchant,2,1,R18_chargeback_merchant,0,baixo
M200178,client,2,1,R17_high_risk_mcc,0,baixo
M200178,merchant,2,1,R18_chargeback_merchant,0,baixo
M200179,client,2,1,R17_high_risk_mcc,0,baixo
M200179,merchant,2,1,R18_chargeback_merchant,0,baixo
C100341,client,2,1,R17_high_risk_mcc,0,baixo
M200180,client,2,1,R17_high_risk_mcc,0,baixo
M200181,client,2,1,R17_high_risk_mcc,0,baixo
M200181,merchant,2,1,R18_chargeback_merchant,0,baixo
M200182,merchant,2,1,R18_chargeback_merchant,0,baixo
M200183,merchant,2,1,R18_chargeback_merchant,0,baixo
M200184,client,2,1,R17_high_risk_mcc,0,baixo
M200184,merchant,2,1,R18_chargeback_merchant,0,baixo
M200186,client,2,1,R17_high_risk_mcc,0,baixo
M200186,merchant,2,1,R18_chargeback_merchant,0,baixo
M200187,client,2,1,R17_high_risk_mcc,0,baixo
M200187,merchant,2,1,R18_chargeback_merchant,0,baixo
M200188,merchant,2,1,R18_chargeback_merchant,0,baixo
M200189,client,2,1,R17_high_risk_mcc,0,baixo
M200189,merchant,2,1,R18_chargeback_merchant,0,baixo
C102112,client,2,1,R17_high_risk_mcc,0,baixo
M200190,merchant,2,1,R18_chargeback_merchant,0,baixo
M200191,client,2,1,R17_high_risk_mcc,0,baixo
M200191,merchant,2,1,R18_chargeback_merchant,0,baixo
M200192,merchant,2,1,R18_chargeback_merchant,0,baixo
M200193,client,2,1,R17_high_risk_mcc,0,baixo
M200193,merchant,2,1,R18_chargeback_merchant,0,baixo
M200194,client,2,1,R17_high_risk_mcc,0,baixo
M200194,merchant,2,1,R18_chargeback_merchant,0,baixo
M200195,client,2,1,R17_high_risk_mcc,0,baixo
M200195,merchant,2,1,R18_chargeback_merchant,0,baixo
M200196,merchant,2,1,R18_chargeback_merchant,0,baixo
M200197,merchant,2,1,R18_chargeback_merchant,0,baixo
M200198,client,2,1,R17_high_risk_mcc,0,baixo
M200199,merchant,2,1,R18_chargeback_merchant,0,baixo
M200201,merchant,2,1,R18_chargeback_merchant,0,baixo
M200202,merchant,2,1,R18_chargeback_merchant,0,baixo
M200203,client,2,1,R17_high_risk_mcc,0,baixo
M200203,merchant,2,1,R18_chargeback_merchant,0,baixo
M200204,client,2,1,R17_high_risk_mcc,0,baixo
M200204,merchant,2,1,R18_chargeback_merchant,0,baixo
M200205,client,2,1,R17_high_risk_mcc,0,baixo
M200205,merchant,2,1,R18_chargeback_merchant,0,baixo
M200206,merchant,2,1,R18_chargeback_merchant,0,baixo
M200207,client,2,1,R17_high_risk_mcc,0,baixo
M200207,merchant,2,1,R18_chargeback_merchant,0,baixo
M200208,client,2,1,R17_high_risk_mcc,0,baixo
M200209,merchant,2,1,R18_chargeback_merchant,0,baixo
M200210,client,2,1,R17_high_risk_mcc,0,baixo
M200211,client,2,1,R17_high_risk_mcc,0,baixo
M200211,merchant,2,1,R18_chargeback_merchant,0,baixo
M200212,client,2,1,R17_high_risk_mcc,0,baixo
M200212,merchant,2,1,R18_chargeback_merchant,0,baixo
M200213,merchant,2,1,R18_chargeback_merchant,0,baixo
M200214,client,2,1,R17_high_risk_mcc,0,baixo
M200214,merchant,2,1,R18_chargeback_merchant,0,baixo
M200215,client,2,1,R17_high_risk_mcc,0,baixo
M200215,merchant,2,1,R18_chargeback_merchant,0,baixo
M200216,client,2,1,R17_high_risk_mcc,0,baixo
M200216,merchant,2,1,R18_chargeback_merchant,0,baixo
M200217,client,2,1,R17_high_risk_mcc,0,baixo
M200217,merchant,2,1,R18_chargeback_merchant,0,baixo
M200199,client,2,1,R17_high_risk_mcc,0,baixo
M200218,merchant,2,1,R18_chargeback_merchant,0,baixo
M200219,client,2,1,R17_high_risk_mcc,0,baixo
M200219,merchant,2,1,R18_chargeback_merchant,0,baixo
M200220,client,2,1,R17_high_risk_mcc,0,baixo
M200220,merchant,2,1,R18_chargeback_merchant,0,baixo
M200221,merchant,2,1,R18_chargeback_merchant,0,baixo
M200222,client,2,1,R17_high_risk_mcc,0,baixo
M200222,merchant,2,1,R18_chargeback_merchant,0,baixo
M200223,merchant,2,1,R18_chargeback_merchant,0,baixo
M200224,client,2,1,R17_high_risk_mcc,0,baixo
M200224,merchant,2,1,R18_chargeback_merchant,0,baixo
M200225,merchant,2,1,R18_chargeback_merchant,0,baixo
M200208,merchant,2,1,R18_chargeback_merchant,0,baixo
M200227,merchant,2,1,R18_chargeback_merchant,0,baixo
M200228,client,2,1,R17_high_risk_mcc,0,baixo
M200228,merchant,2,1,R18_chargeback_merchant,0,baixo
M200229,client,2,1,R17_high_risk_mcc,0,baixo
M200229,merchant,2,1,R18_chargeback_merchant,0,baixo
M200231,client,2,1,R17_high_risk_mcc,0,baixo
M200232,client,2,1,R17_high_risk_mcc,0,baixo
M200232,merchant,2,1,R18_chargeback_merchant,0,baixo
M200233,merchant,2,1,R18_chargeback_merchant,0,baixo
M200234,client,2,1,R17_high_risk_mcc,0,baixo
M200234,merchant,2,1,R18_chargeback_merchant,0,baixo
M200235,merchant,2,1,R18_chargeback_merchant,0,baixo
M200236,client,2,1,R17_high_risk_mcc,0,baixo
M200236,merchant,2,1,R18_chargeback_merchant,0,baixo
M200218,client,2,1,R17_high_risk_mcc,0,baixo
M200238,client,2,1,R17_high_risk_mcc,0,baixo
M200238,merchant,2,1,R18_chargeback_merchant,0,baixo
M200239,client,2,1,R17_high_risk_mcc,0,baixo
M200240,client,2,1,R17_high_risk_mcc,0,baixo
M200240,merchant,2,1,R18_chargeback_merchant,0,baixo
M200241,client,2,1,R17_high_risk_mcc,0,baixo
M200241,merchant,2,1,R18_chargeback_merchant,0,baixo
M200243,client,2,1,R17_high_risk_mcc,0,baixo
M200243,merchant,2,1,R18_chargeback_merchant,0,baixo
M200244,client,2,1,R17_high_risk_mcc,0,baixo
M200244,merchant,2,1,R18_chargeback_merchant,0,baixo
M200245,client,2,1,R17_high_risk_mcc,0,baixo
M200245,merchant,2,1,R18_chargeback_merchant,0,baixo
M200246,merchant,2,1,R18_chargeback_merchant,0,baixo
C100373,client,2,1,R17_high_risk_mcc,0,baixo
C102074,client,2,1,R17_high_risk_mcc,0,baixo
M200247,client,2,1,R17_high_risk_mcc,0,baixo
M200247,merchant,2,1,R18_chargeback_merchant,0,baixo
M200248,client,2,1,R17_high_risk_mcc,0,baixo
M200249,client,2,1,R17_high_risk_mcc,0,baixo
M200249,merchant,2,1,R18_chargeback_merchant,0,baixo
M200250,client,2,1,R17_high_risk_mcc,0,baixo
M200250,merchant,2,1,R18_chargeback_merchant,0,baixo
M200251,client,2,1,R17_high_risk_mcc,0,baixo
M200251,merchant,2,1,R18_chargeback_merchant,0,baixo
M200252,client,2,1,R17_high_risk_mcc,0,baixo
M200253,merchant,2,1,R18_chargeback_merchant,0,baixo
M200254,merchant,2,1,R18_chargeback_merchant,0,baixo
M200255,merchant,2,1,R18_chargeback_merchant,0,baixo
M200237,merchant,2,1,R18_chargeback_merchant,0,baixo
M200259,merchant,2,1,R18_chargeback_merchant,0,baixo
M200260,client,2,1,R17_high_risk_mcc,0,baixo
M200260,merchant,2,1,R18_chargeback_merchant,0,baixo
M200261,merchant,2,1,R18_chargeback_merchant,0,baixo
M200262,client,2,1,R17_high_risk_mcc,0,baixo
M200263,merchant,2,1,R18_chargeback_merchant,0,baixo
M200264,client,2,1,R17_high_risk_mcc,0,baixo
M200264,merchant,2,1,R18_chargeback_merchant,0,baixo
M200265,client,2,1,R17_high_risk_mcc,0,baixo
M200265,merchant,2,1,R18_chargeback_merchant,0,baixo
M200266,client,2,1,R17_high_risk_mcc,0,baixo
M200266,merchant,2,1,R18_chargeback_merchant,0,baixo
M200267,merchant,2,1,R18_chargeback_merchant,0,baixo
M200268,merchant,2,1,R18_chargeback_merchant,0,baixo
C100397,client,2,1,R17_high_risk_mcc,0,baixo
M200269,client,2,1,R17_high_risk_mcc,0,baixo
M200269,merchant,2,1,R18_chargeback_merchant,0,baixo
M200270,merchant,2,1,R18_chargeback_merchant,0,baixo
M200271,client,2,1,R17_high_risk_mcc,0,baixo
M200271,merchant,2,1,R18_chargeback_merchant,0,baixo
M200272,client,2,1,R17_high_risk_mcc,0,baixo
M200273,merchant,2,1,R18_chargeback_merchant,0,baixo
M200274,client,2,1,R17_high_risk_mcc,0,baixo
M200274,merchant,2,1,R18_chargeback_merchant,0,baixo
M200275,client,2,1,R13_eci_cross_border,0,baixo
M200275,merchant,2,1,R18_chargeback_merchant,0,baixo
M200276,merchant,2,1,R18_chargeback_merchant,0,baixo
M200277,merchant,2,1,R18_chargeback_merchant,0,baixo
M200258,merchant,2,1,R18_chargeback_merchant,0,baixo
M200278,merchant,2,1,R18_chargeback_merchant,0,baixo
M200279,merchant,2,1,R18_chargeback_merchant,0,baixo
M200280,client,2,1,R17_high_risk_mcc,0,baixo
M200280,merchant,2,1,R18_chargeback_merchant,0,baixo
M200282,client,2,1,R17_high_risk_mcc,0,baixo
M200283,client,2,1,R17_high_risk_mcc,0,baixo
M200283,merchant,2,1,R18_chargeback_merchant,0,baixo
M200284,client,2,1,R17_high_risk_mcc,0,baixo
M200285,merchant,2,1,R18_chargeback_merchant,0,baixo
M200286,merchant,2,1,R18_chargeback_merchant,0,baixo
M200287,merchant,2,1,R18_chargeback_merchant,0,baixo
M200288,merchant,2,1,R18_chargeback_merchant,0,baixo
M200289,merchant,2,1,R18_chargeback_merchant,0,baixo
C102037,client,2,1,R17_high_risk_mcc,0,baixo
M200290,client,2,1,R17_high_risk_mcc,0,baixo
M200290,merchant,2,1,R18_chargeback_merchant,0,baixo
M200291,merchant,2,1,R18_chargeback_merchant,0,baixo
M200292,merchant,2,1,R18_chargeback_merchant,0,baixo
M200295,merchant,2,1,R18_chargeback_merchant,0,baixo
M200296,client,2,1,R17_high_risk_mcc,0,baixo
M200296,merchant,2,1,R18_chargeback_merchant,0,baixo
M200297,client,2,1,R17_high_risk_mcc,0,baixo
M200297,merchant,2,1,R18_chargeback_merchant,0,baixo
M200298,client,2,1,R17_high_risk_mcc,0,baixo
M200298,merchant,2,1,R18_chargeback_merchant,0,baixo
M200299,merchant,2,1,R18_chargeback_merchant,0,baixo
C102020,client,2,1,R17_high_risk_mcc,0,baixo
M200301,client,2,1,R17_high_risk_mcc,0,baixo
M200301,merchant,2,1,R18_chargeback_merchant,0,baixo
M200302,merchant,2,1,R18_chargeback_merchant,0,baixo
M200303,merchant,2,1,R18_chargeback_merchant,0,baixo
M200304,client,2,1,R17_high_risk_mcc,0,baixo
M200304,merchant,2,1,R18_chargeback_merchant,0,baixo
M200305,client,2,1,R17_high_risk_mcc,0,baixo
M200305,merchant,2,1,R18_chargeback_merchant,0,baixo
M200306,client,2,1,R17_high_risk_mcc,0,baixo
M200307,merchant,2,1,R18_chargeback_merchant,0,baixo
M200308,merchant,2,1,R18_chargeback_merchant,0,baixo
M200309,client,2,1,R17_high_risk_mcc,0,baixo
M200309,merchant,2,1,R18_chargeback_merchant,0,baixo
M200312,client,2,1,R17_high_risk_mcc,0,baixo
M200312,merchant,2,1,R18_chargeback_merchant,0,baixo
M200313,client,2,1,R17_high_risk_mcc,0,baixo
M200314,client,2,1,R17_high_risk_mcc,0,baixo
M200314,merchant,2,1,R18_chargeback_merchant,0,baixo
M200315,client,2,1,R17_high_risk_mcc,0,baixo
M200315,merchant,2,1,R18_chargeback_merchant,0,baixo
M200316,client,2,1,R17_high_risk_mcc,0,baixo
M200316,merchant,2,1,R18_chargeback_merchant,0,baixo
M200317,client,2,1,R17_high_risk_mcc,0,baixo
M200317,merchant,2,1,R18_chargeback_merchant,0,baixo
M200318,client,2,1,R17_high_risk_mcc,0,baixo
C100473,client,2,1,R17_high_risk_mcc,0,baixo
C100477,client,2,1,R17_high_risk_mcc,0,baixo
C101972,client,2,1,R17_high_risk_mcc,0,baixo
M200300,merchant,2,1,R18_chargeback_merchant,0,baixo
C101958,client,2,1,R17_high_risk_mcc,0,baixo
M200318,merchant,2,1,R18_chargeback_merchant,0,baixo
M200319,client,2,1,R17_high_risk_mcc,0,baixo
M200319,merchant,2,1,R18_chargeback_merchant,0,baixo
M200320,merchant,2,1,R18_chargeback_merchant,0,baixo
M200322,merchant,2,1,R18_chargeback_merchant,0,baixo
M200323,client,2,1,R17_high_risk_mcc,0,baixo
M200323,merchant,2,1,R18_chargeback_merchant,0,baixo
M200324,client,2,1,R17_high_risk_mcc,0,baixo
