customer_id,is_core_label,xgb_score,if_score,final_score,split,rules_score,n_rules,risk_tier_ml
C101845,0,0.16287756,0.21091014313508075,0.17728733321371376,train,2,1,baixo
C101127,0,0.16210161,0.21256154632117366,0.1772395919428647,train,7,3,baixo
M200483,0,0.16287756,0.2107147140205768,0.17722870447936256,test,5,2,baixo
C101749,0,0.17472471,0.18306584878485385,0.1772270552030831,train,10,4,baixo
C100928,0,0.16287756,0.21050846435286594,0.17716682957904933,train,2,1,baixo
C101385,0,0.16340066,0.20925853100520905,0.17715802325934926,train,13,5,baixo
C100602,0,0.1950415,0.13539806587293596,0.1771484630787219,train,2,1,baixo
C100681,0,0.16340066,0.20914466603099968,0.17712386376708644,train,12,5,baixo
C102142,0,0.18782891,0.15212141207894161,0.17711665550482414,train,9,4,baixo
C100780,0,0.16287756,0.21034020347877516,0.17711635131682207,train,8,3,baixo
C101629,0,0.16128883,0.21377958023526317,0.17703605343096868,train,4,2,baixo
C102396,0,0.19227117,0.14136630123088495,0.17699971146950047,train,7,3,baixo
C101324,0,0.16128883,0.21360121914249117,0.17698254510313705,train,5,2,baixo
M200623,0,0.16287756,0.20986126988082934,0.17697267123743834,test,2,1,baixo
C102409,0,0.18578126,0.15628196220351726,0.17693146294579942,test,7,3,baixo
M200909,0,0.16287756,0.20962185751152224,0.1769008475266462,test,2,1,baixo
C100980,0,0.16287756,0.20941138453209196,0.17683770563281714,train,4,2,baixo
C101767,0,0.16287756,0.20939124068917667,0.17683166247994253,train,5,2,baixo
C102062,0,0.16936111,0.19368866240330548,0.17665938036247494,train,7,3,baixo
M200831,0,0.16188335,0.21102882278251042,0.1766269932755452,train,2,1,baixo
C102461,0,0.1867992,0.15277317931195936,0.17659138670546068,train,5,2,baixo
C100104,0,0.16287756,0.20852768965332671,0.17657259716918755,train,8,3,baixo
C102486,0,0.16287756,0.20842685169678238,0.17654234578222427,train,10,4,baixo
C100107,0,0.16287756,0.20832332109599086,0.17651128660198678,train,2,1,baixo
C101650,0,0.19227117,0.13958466663508184,0.17646522109075954,train,4,2,baixo
C101059,0,0.18513748,0.1559738109089356,0.1763883766406006,train,8,3,baixo
C100661,0,0.17659104,0.17589928962733248,0.1763835095105943,train,5,2,baixo
C100742,0,0.17883506,0.1706470194119152,0.17637864180379917,train,7,3,baixo
M200058,0,0.16287756,0.20781322612758668,0.17635825811146555,test,2,1,baixo
C101436,0,0.16188335,0.20994906234744942,0.17630306514502692,test,5,2,baixo
C101459,0,0.16287756,0.2075656682749233,0.17628399075566653,train,9,4,baixo
C100448,0,0.17683108,0.1748783973778823,0.17624527477996166,train,7,3,baixo
C101334,0,0.1701496,0.19040154871786583,0.17622517781688257,train,10,4,baixo
M200422,0,0.16188335,0.2096858574230205,0.17622410366769825,test,2,1,baixo
C101597,0,0.16936111,0.1921785336483825,0.17620634173599806,train,7,3,baixo
C100745,0,0.1950415,0.1321268548292661,0.17616709976562095,train,5,2,baixo
C100430,0,0.18782891,0.14894302350141458,0.17616313893156604,train,5,2,baixo
M200536,0,0.16287756,0.20701121683441884,0.1761176553235152,train,5,2,baixo
C102282,0,0.16287756,0.20692436651843374,0.17609160022871967,train,7,3,baixo
C101691,0,0.17789875,0.17174105860936983,0.17605144088908536,train,5,2,baixo
C101964,0,0.16287756,0.2067429081056866,0.17603716270489553,train,10,4,baixo
C102346,0,0.17540097,0.17739997978250605,0.1760006745911849,train,9,4,baixo
C102498,0,0.196394,0.1282826939197343,0.17596059676921252,train,11,4,baixo
M200442,0,0.16287756,0.20630333578502502,0.17590529100869706,train,2,1,baixo
C101673,0,0.17789875,0.1712368786249024,0.17590018689374512,train,10,4,baixo
C102229,0,0.16287756,0.20627398950509568,0.17589648712471825,train,4,2,baixo
M200044,0,0.16287756,0.2061439874414975,0.1758574865056388,train,2,1,baixo
M200059,0,0.16824394,0.1935742377522127,0.1758430325771134,train,2,1,baixo
C100511,0,0.17659104,0.17371205299714965,0.17572733852153946,train,9,4,baixo
M200995,0,0.16824394,0.19318769307300454,0.17572706917335096,test,2,1,baixo
M200345,0,0.16287756,0.20559800374719694,0.17569369139734864,test,2,1,baixo
C101593,0,0.16340066,0.20422118811832857,0.17564682039328514,train,7,3,baixo
C100984,0,0.17540097,0.17618360148154036,0.1756357611008952,train,2,1,baixo
C101154,0,0.18578126,0.15184729702919897,0.17560106339350395,train,10,4,baixo
C102048,0,0.18578126,0.15171628959414965,0.17556176116298916,train,7,3,baixo
C101289,0,0.1950415,0.12983186919876624,0.175478604076471,train,8,3,baixo
C100287,0,0.1950415,0.12979767041178444,0.17546834444037646,train,9,4,baixo
C102298,0,0.18578126,0.15140148267933012,0.1754673190885433,train,10,4,baixo
C102361,0,0.1950415,0.129765383063222,0.17545865823580772,train,15,6,baixo
M200119,0,0.16824394,0.19201808623330754,0.17537618712144185,train,5,2,baixo
C101985,0,0.16210161,0.20622752019789684,0.17533938410588165,train,7,3,baixo
C100665,0,0.1699794,0.1878299447475681,0.17533455439146783,test,5,2,baixo
C101290,0,0.16210161,0.20597694518534912,0.17526421160211733,test,7,3,baixo
C100481,0,0.18578126,0.15059551946847738,0.17522553012528747,train,10,4,baixo
C100566,0,0.17659104,0.17202483108797098,0.17522117194878586,train,5,2,baixo
C100996,0,0.16287756,0.20392267323341948,0.17519109224321538,train,2,1,baixo
M200881,0,0.16287756,0.20382625202548738,0.17516216588083575,train,2,1,baixo
M200609,0,0.16824394,0.1912898441500857,0.1751577144964753,train,2,1,baixo
C102496,0,0.16340066,0.2025735223787854,0.17515252067142217,train,7,3,baixo
C101906,0,0.1950415,0.12857394872879613,0.17510122793547997,train,5,2,baixo
C102487,0,0.1699794,0.18704835659941244,0.17510007794702115,train,4,2,baixo
C100639,0,0.18782891,0.14518323091460208,0.1750352011555223,train,5,2,baixo
C101723,0,0.19227117,0.1347686264809694,0.17502040904452582,test,10,4,baixo
C101802,0,0.16846903,0.1902834272855403,0.1750133468649948,train,5,2,baixo
C102025,0,0.1699794,0.1867069600974535,0.17499765899643346,train,7,3,baixo
C100988,0,0.16287756,0.20326556808713647,0.1749939606993305,train,8,3,baixo
C102120,0,0.19227117,0.13443907827789586,0.17492154458360373,train,4,2,baixo
C100685,0,0.16287756,0.202809661104272,0.17485718860447114,train,5,2,baixo
C101403,0,0.16846903,0.1897525161221049,0.17485407351596421,train,7,3,baixo
C100583,0,0.17883506,0.16538707604307293,0.1748006587931465,train,10,4,baixo
C101434,0,0.16128883,0.20627006130195963,0.1747831977509776,train,2,1,baixo
M200052,0,0.16188335,0.20487410749106014,0.17478057868811012,train,2,1,baixo
M200145,0,0.16287756,0.20253605587770038,0.17477510703649965,train,5,2,baixo
C100450,0,0.18549752,0.1496200613433947,0.1747342751102099,train,9,4,baixo
M200054,0,0.16287756,0.20208462431219237,0.17463967756684726,test,2,1,baixo
C102374,0,0.17683108,0.16947539595368546,0.17462437435270262,train,9,4,baixo
M200074,0,0.16188335,0.20433443757028394,0.17461867771187728,train,2,1,baixo
C100055,0,0.16287756,0.20174507477151013,0.17453781270464258,train,2,1,baixo
C101310,0,0.18513748,0.14962401393210262,0.1744834375475507,train,11,5,baixo
C100297,0,0.16340066,0.20020716375043798,0.17444261308291795,train,10,4,baixo
M200064,0,0.16287756,0.20137133369849888,0.1744256903827392,test,2,1,baixo
M200852,0,0.16287756,0.20119475106692356,0.17437271559326661,train,2,1,baixo
C102377,0,0.16205113,0.20308995912632494,0.17436277768063888,train,7,3,baixo
C100336,0,0.16287756,0.2009063768669059,0.1742862033332613,train,7,3,baixo
M200594,0,0.16287756,0.20088112721843013,0.17427862843871858,test,2,1,baixo
C100606,0,0.16210161,0.20250279184565495,0.17422196560020908,train,8,3,baixo
C101559,0,0.16287756,0.20067662930683955,0.1742172790652414,train,5,2,baixo
C101350,0,0.19227117,0.13206380135733367,0.1742089615074351,train,10,4,baixo
C102430,0,0.16104554,0.20490583327425835,0.17420362397138273,train,5,2,baixo
C102470,0,0.18578126,0.14713335979414166,0.17418688222298676,train,9,4,baixo
M200598,0,0.16287756,0.20050596774154023,0.1741660805956516,test,2,1,baixo
C100124,0,0.16287756,0.20013501758657473,0.17405479554916198,test,2,1,baixo
C100495,0,0.16104554,0.204273818281048,0.1740140194734196,train,10,4,baixo
C100617,0,0.1699794,0.18322171866756895,0.1739520865674681,train,8,3,baixo
M200123,0,0.16287756,0.1997206355590565,0.1739304809409065,train,2,1,baixo
C102394,0,0.17063121,0.18157465363295047,0.17391424806341876,train,13,5,baixo
C101079,0,0.19227117,0.1310645903137555,0.17390919819436162,test,7,3,baixo
C101639,0,0.18578126,0.14618559584323815,0.1739025530377157,train,5,2,baixo
C101285,0,0.16846903,0.18610905859321483,0.1737610362572972,train,5,2,baixo
M200111,0,0.16287756,0.19906691682212385,0.1737343653198267,train,2,1,baixo
M200640,0,0.16824394,0.18646322783137453,0.17370972960086195,test,5,2,baixo
C100963,0,0.16287756,0.19896570145954104,0.17370400071105185,train,5,2,baixo
C101832,0,0.17709318,0.16558389839434678,0.17364039563210026,train,7,3,baixo
M200645,0,0.16287756,0.19864816380321776,0.17360873941415486,train,2,1,baixo
C101943,0,0.16936111,0.18346473852279715,0.17359220319832244,train,5,2,baixo
C100094,0,0.17883506,0.16115457285150214,0.17353090783567526,train,8,4,baixo
C100704,0,0.17883506,0.16111284422744318,0.17351838924845756,test,5,2,baixo
M200695,0,0.16846903,0.18525603355511192,0.17350512874586632,train,2,1,baixo
C101004,0,0.18578126,0.1446249744727183,0.17343436662655975,train,5,2,baixo
C102037,0,0.16287756,0.19805862170328817,0.173431876784176,train,2,1,baixo
C101107,0,0.16287756,0.19793253389621415,0.1733940504420538,train,7,3,baixo
C101587,0,0.16163936,0.20079663171039183,0.17338653884430574,train,7,3,baixo
M200378,0,0.16824394,0.18511910634452403,0.17330649315480678,train,2,1,baixo
M200482,0,0.16287756,0.19756254906384316,0.17328305499234248,train,2,1,baixo
M200369,0,0.16824394,0.18459353625133276,0.1731488221268494,test,5,2,baixo
C102106,0,0.16287756,0.19709683371179432,0.17314334038672785,train,7,3,baixo
M200357,0,0.16188335,0.1992175613153325,0.17308361483539184,train,2,1,baixo
C100701,0,0.18578126,0.14337001318509823,0.17305787824027374,train,10,4,baixo
C100536,0,0.16287756,0.1963591073074112,0.1729220224654129,train,8,3,baixo
M200906,0,0.16824394,0.1838307727192034,0.1729199930672106,train,2,1,baixo
C100322,0,0.16287756,0.19632801843812273,0.17291269580462637,train,5,2,baixo
C102216,0,0.18578126,0.142452165698975,0.17278252399443678,test,6,3,baixo
C100783,0,0.16874993,0.18210996087045106,0.17275793521300148,test,8,3,baixo
C101175,0,0.16846903,0.1825263035129613,0.17268620973322113,train,7,3,baixo
C101612,0,0.17683108,0.16301334213155538,0.1726857582060636,train,10,4,baixo
C102096,0,0.19227117,0.12676596135395,0.17261960950641997,train,6,3,baixo
C101017,0,0.19227117,0.12666674044198542,0.1725898432328306,train,9,4,baixo
M200734,0,0.16287756,0.19507741354319844,0.17253751433614906,test,5,2,baixo
C101526,0,0.16824394,0.18234106853474547,0.1724730818118732,test,8,4,baixo
C102199,0,0.16188335,0.19706689295269791,0.17243841432660145,train,10,4,baixo
C100013,0,0.17040385,0.17705561283936755,0.1723993765226324,train,5,2,baixo
C102399,0,0.17683108,0.16188852087491493,0.17234831182907145,train,11,4,baixo
C100733,0,0.18513748,0.14246772180048772,0.17233654990806624,train,2,1,baixo
C101831,0,0.16128883,0.19807433399062485,0.17232447955757715,train,5,2,baixo
C102228,0,0.17798176,0.15903288218224398,0.17229709503902302,train,8,3,baixo
C101092,0,0.18578126,0.14082608490276144,0.17229469975557268,train,8,3,baixo
M200773,0,0.16287756,0.19379158917542744,0.17215176702581778,test,5,2,baixo
C101029,0,0.16287756,0.19373137876977534,0.17213370390412214,train,7,3,baixo
C100264,0,0.17659104,0.16170738300413803,0.17212593752363597,train,12,5,baixo
C101719,0,0.16287756,0.19351746849209844,0.17206953082081908,train,7,3,baixo
C101287,0,0.17683108,0.16071997690642276,0.1719977486385238,train,10,4,baixo
M200578,0,0.16287756,0.19324721835563188,0.1719884557798791,train,2,1,baixo
M200305,0,0.16824394,0.18069517963875348,0.17197931514307563,train,2,1,baixo
C102208,0,0.1699794,0.17649972377050616,0.17193548809834927,train,8,3,baixo
C102421,0,0.16287756,0.19269991589491395,0.17182426504166373,test,5,2,baixo
M200621,0,0.16846903,0.17933609066780484,0.1717291458796742,test,5,2,baixo
C100513,0,0.17683108,0.15970865674553217,0.17169435259025664,train,10,4,baixo
C102232,0,0.17540097,0.1630277321426109,0.17168900029921638,train,7,3,baixo
C101732,0,0.1950415,0.11704571789977984,0.1716427586867751,train,10,4,baixo
C101433,0,0.16287756,0.19179611362765958,0.17155312436148742,train,5,2,baixo
M200230,0,0.16287756,0.19176418847442883,0.1715435468155182,test,5,2,baixo
C102488,0,0.19227117,0.12316787675485416,0.17154018412669123,train,5,2,baixo
C100619,0,0.17063121,0.17361741528535415,0.17152707655913987,train,2,1,baixo
C102332,0,0.16318104,0.1909761663520081,0.17151957113277147,train,7,3,baixo
C101480,0,0.17659104,0.15949310919740098,0.17146165538161484,train,5,2,baixo
C101839,0,0.19227117,0.12287185676727631,0.1714513781304179,train,8,3,baixo
C102258,0,0.16210161,0.19323694561930604,0.17144221173230442,train,12,5,baixo
C102333,0,0.16287756,0.19136420487682246,0.17142355173623627,train,8,3,baixo
C102315,0,0.18578126,0.13779021021417512,0.1713839373489968,train,10,4,baixo
M200297,0,0.16287756,0.19119028552659784,0.17137137593116888,train,2,1,baixo
C101747,0,0.19227117,0.12258097363859662,0.17136411319181397,train,7,3,baixo
C100218,0,0.18782891,0.13289682147042198,0.17134927832226826,train,10,4,baixo
M200164,0,0.17659104,0.15891192822803257,0.17128730109080434,test,5,2,baixo
M200688,0,0.16287756,0.1908772873129331,0.17127747646706948,test,5,2,baixo
M200766,0,0.16287756,0.1906639173967864,0.17121346549222546,test,2,1,baixo
C101025,0,0.16287756,0.19062599733477267,0.17120208947362134,train,4,2,baixo
C100116,0,0.16936111,0.1754638349595928,0.17119193212936115,train,5,2,baixo
M200873,0,0.16287756,0.19038050621670313,0.1711284421382005,train,2,1,baixo
C102235,0,0.16210161,0.1921902253643876,0.17112819565582887,train,10,4,baixo
C101394,0,0.16287756,0.19020344655486718,0.1710753242396497,train,5,2,baixo
M200745,0,0.16824394,0.17763138825655173,0.17106017772841509,test,5,2,baixo
M200389,0,0.16287756,0.18995018857426613,0.17099934684546939,train,2,1,baixo
C100615,0,0.16128883,0.19360577580484833,0.17098391210184422,train,12,5,baixo
C100524,0,0.17883506,0.15256384167700537,0.1709536884833262,test,8,3,baixo
C100051,0,0.16287756,0.18974078729790578,0.17093652646256127,train,5,2,baixo
M200216,0,0.16287756,0.18965999812118114,0.1709122897095439,train,2,1,baixo
M200719,0,0.16188335,0.19196905848999424,0.17090906398779035,train,5,2,baixo
C100530,0,0.17063121,0.1714400749597364,0.17087387446145455,train,7,3,baixo
C100408,0,0.16210161,0.1912852586227854,0.1708567056333482,train,10,4,baixo
M200959,0,0.16287756,0.1891810879109443,0.17076861664647283,train,2,1,baixo
C100059,0,0.1699794,0.1719586273470646,0.1705731591713168,train,7,3,baixo
M200133,0,0.16287756,0.18852611096681582,0.17057212356323428,test,2,1,baixo
C101027,0,0.18513748,0.13636524012260026,0.1705058054047,train,5,2,baixo
C100092,0,0.19227117,0.11950703012308317,0.17044193013715994,train,12,5,baixo
M200337,0,0.16287756,0.18800735567796362,0.17041649697657862,test,2,1,baixo
C102178,0,0.16128883,0.19140465550960684,0.17032357601327175,train,5,2,baixo
C101774,0,0.16287756,0.187567670347706,0.17028459137750135,train,5,2,baixo
C100721,0,0.16128883,0.19067011186772773,0.170103212920708,train,5,2,baixo
C100562,0,0.16128883,0.19054835491112962,0.17006668583372858,train,7,3,baixo
C100978,0,0.16287756,0.18664811647170076,0.17000872521469979,train,4,2,baixo
C100363,0,0.17683108,0.1539764405032089,0.16997468771755966,test,7,3,baixo
C101936,0,0.16128883,0.19023682657148477,0.16997322733183515,train,11,4,baixo
C101940,0,0.18578126,0.1329084075177548,0.1699193965400707,train,9,4,baixo
C102141,0,0.16287756,0.18634028772160685,0.1699163765896716,train,10,4,baixo
C101427,0,0.17883506,0.14879237284195287,0.16982224783281047,test,9,4,baixo
C102309,0,0.16936111,0.1707777386235374,0.16978610322854454,train,5,2,baixo
C100058,0,0.16287756,0.18588733464938298,0.16978049066800444,test,5,2,baixo
C101959,0,0.17883506,0.14863091957486294,0.16977381185268348,train,8,3,baixo
M200774,0,0.16287756,0.18584160503425523,0.1697667717834661,train,2,1,baixo
C101367,0,0.18513748,0.13381576643272966,0.16974096329773883,train,7,3,baixo
C100687,0,0.17883506,0.14847729142347119,0.16972772340726597,train,5,2,baixo
C101520,0,0.1699794,0.16909638949757969,0.16971448781647133,train,8,3,baixo
C101633,0,0.19227117,0.11703648079027508,0.1697007653373175,train,5,2,baixo
C101183,0,0.16287756,0.1855051943377576,0.16966584857451683,train,8,3,baixo
M200132,0,0.16287756,0.18543221365472926,0.16964395436960833,train,2,1,baixo
C101233,0,0.16287756,0.18540623466254874,0.16963616067195417,train,8,3,baixo
C100901,0,0.16287756,0.1852348623206557,0.16958474896938625,train,7,3,baixo
C102100,0,0.17063121,0.167094642527217,0.16957024473169874,train,8,3,baixo
C100471,0,0.17659104,0.15313523532680876,0.1695542932204372,train,8,3,baixo
M200112,0,0.16287756,0.1848585800338573,0.16947186428334673,train,5,2,baixo
M200754,0,0.16287756,0.1847078955900308,0.1694266589501988,test,2,1,baixo
M200416,0,0.16824394,0.17218100662009167,0.16942506323747708,train,2,1,baixo
C100140,0,0.1699794,0.1681136516190692,0.16941966645291817,train,2,1,baixo
C101924,0,0.16287756,0.1846252863700845,0.1694018761842149,train,7,3,baixo
M200607,0,0.16287756,0.18432757524992263,0.16931256284816634,train,2,1,baixo
M200117,0,0.16287756,0.18420288398329226,0.16927515546817723,train,2,1,baixo
C100347,0,0.17683108,0.1514613485132816,0.16922016012058147,train,8,3,baixo
C100480,0,0.196394,0.10538948849939254,0.16909263514311001,train,9,4,baixo
C102119,0,0.16501163,0.17843275926611685,0.16903796691328843,train,10,4,baixo
M200586,0,0.16188335,0.18572342547943077,0.16903537408462133,test,2,1,baixo
M200854,0,0.16188335,0.18563825936888861,0.16900982425145866,train,5,2,baixo
C100545,0,0.1699794,0.1666284738235415,0.16897411311425986,test,5,2,baixo
M200127,0,0.16210161,0.18497045793585276,0.16896226542726844,train,2,1,baixo
C100843,0,0.16824394,0.17054265019268192,0.16893355630925416,train,5,2,baixo
C101692,0,0.16287756,0.18291537567267235,0.16888890297499126,train,7,3,baixo
C102412,0,0.17659104,0.15061555064928028,0.16879838781717865,train,10,4,baixo
M200907,0,0.16287756,0.18246492484058555,0.1687537677253652,test,2,1,baixo
C101188,0,0.16287756,0.18231155464280444,0.16870775666603088,train,5,2,baixo
C102160,0,0.16287756,0.18221007312142087,0.1686773122096158,train,2,1,baixo
M200727,0,0.16287756,0.18218917332754006,0.16867104227145158,train,5,2,baixo
C101100,0,0.1699794,0.16545792290537348,0.16862294783880946,train,7,3,baixo
C101828,0,0.1950415,0.10692884758215154,0.16860769759148658,train,8,3,baixo
C100407,0,0.16287756,0.18177078883181158,0.168545526922733,train,4,2,baixo
C101567,0,0.16287756,0.1816924912246024,0.16852203764057028,train,7,3,baixo
C101562,0,0.16287756,0.18160027605685009,0.16849437309024456,train,10,4,baixo
M200144,0,0.16287756,0.18153562015154848,0.1684749763186541,test,2,1,baixo
C101190,0,0.16846903,0.16846678241360458,0.1684683534034141,train,13,5,baixo
C101446,0,0.16128883,0.18514580647423537,0.1684459213026603,train,5,2,baixo
C101049,0,0.16287756,0.18141532200942015,0.1684388868760156,train,7,3,baixo
M200791,0,0.16287756,0.1814084760303493,0.16843683308229435,train,2,1,baixo
M200000,0,0.16188335,0.18364893427235837,0.16841302672249958,train,2,1,baixo
C102363,0,0.1699794,0.16464532279359884,0.16837916780527706,train,9,4,baixo
C101196,0,0.18578126,0.12767479025724848,0.1683493113619188,train,7,3,baixo
C102457,0,0.16128883,0.18465273165141674,0.16829799885581473,train,7,3,baixo
M200316,0,0.16287756,0.18092683495265735,0.16829234075898675,train,2,1,baixo
M200285,0,0.16210161,0.18222597511950264,0.1681389205823634,train,5,2,baixo
C101395,0,0.1699794,0.163618597378117,0.1680711501806325,train,8,3,baixo
C102359,0,0.16287756,0.18012484630677275,0.16805174416522137,train,5,2,baixo
M200104,0,0.16287756,0.17999093476600772,0.16801157070299186,train,2,1,baixo
C101824,0,0.16936111,0.1644600912710463,0.16789080902279718,train,7,3,baixo
C100572,0,0.17040385,0.1619851907545839,0.1678782498971973,train,11,4,baixo
M200911,0,0.17659104,0.14750202714672833,0.16786433076641305,test,2,1,baixo
C101555,0,0.18782891,0.12078375506488276,0.16771535840060647,train,14,6,baixo
C102351,0,0.16287756,0.17887994182511452,0.1676782728207239,train,8,3,baixo
M200565,0,0.16287756,0.1788058721407321,0.16765605191540917,test,2,1,baixo
M200268,0,0.16287756,0.17848901508083337,0.16756099479743955,test,5,2,baixo
C100972,0,0.19227117,0.10972821847714477,0.1675082866433784,train,5,2,baixo
C100259,0,0.16287756,0.178175883578984,0.16746705534688475,test,2,1,baixo
C101439,0,0.16287756,0.17803197164837611,0.16742388176770237,train,5,2,baixo
C100693,0,0.16210161,0.1798406542582016,0.16742332432397308,train,8,3,baixo
M200764,0,0.16287756,0.17799927543432686,0.1674140729034876,test,5,2,baixo
C101281,0,0.16188335,0.1803150464256327,0.1674128603684819,test,5,2,baixo
C100553,0,0.1699794,0.16122600123955616,0.16735337133906425,train,5,2,baixo
C100496,0,0.1950415,0.1026959388275282,0.16733782496509958,train,5,2,baixo
C102439,0,0.17683108,0.14509475956770868,0.1673101834369096,train,11,4,baixo
C101203,0,0.17798176,0.14232591751007725,0.167285005637373,train,7,3,baixo
C101169,0,0.16846903,0.16452077129149625,0.1672845500667816,train,5,2,baixo
C101678,0,0.16287756,0.1773710538025781,0.16722560641396297,test,5,2,baixo
C100856,0,0.16287756,0.1771301343556163,0.16715333057987444,train,7,3,baixo
C102144,0,0.17798176,0.14179173991480237,0.16712475235879054,test,13,5,baixo
C102227,0,0.17862476,0.13996906485040037,0.1670280468639107,train,12,5,baixo
C100765,0,0.16188335,0.1785855119157393,0.16689400001551385,test,8,3,baixo
C102051,0,0.17659104,0.14422450566290942,0.1668810743212674,test,7,3,baixo
C100160,0,0.18578126,0.12244250870282397,0.16677962689559145,test,7,3,baixo
C102381,0,0.17063121,0.15779104002481745,0.16677916398097886,train,2,1,baixo
C101008,0,0.1701496,0.1588909524532374,0.16677199893749406,train,6,3,baixo
C102319,0,0.18578126,0.12239737936509712,0.1667660880942734,test,5,2,baixo
C100800,0,0.16287756,0.1757690473475778,0.16674500447746288,train,2,1,baixo
M200140,0,0.16287756,0.17573367820021862,0.16673439373325513,train,2,1,baixo
C100979,0,0.16936111,0.16058129087714737,0.16672716890462752,test,10,4,baixo
M200549,0,0.16287756,0.17569675939093501,0.16672331809047006,train,5,2,baixo
C101712,0,0.16287756,0.1756487609979469,0.1667089185725736,train,7,3,baixo
C100811,0,0.1950415,0.10039570112050639,0.16664775365299303,train,7,3,baixo
C101789,0,0.16210161,0.17708613781463214,0.16659696939090224,train,10,4,baixo
C100896,0,0.17659104,0.14310933988256927,0.16654652458716535,train,8,3,baixo
C100805,0,0.16846903,0.16187980499930965,0.16649226017912563,train,2,1,baixo
C102081,0,0.16846903,0.16187105927939666,0.16648963646315174,train,9,4,baixo
C101264,0,0.17540097,0.145396072626746,0.1663995024444569,train,7,3,baixo
M200988,0,0.16287756,0.1745942156606835,0.1663925549713946,train,2,1,baixo
C102067,0,0.16936111,0.15929789015976087,0.16634214868941155,train,10,4,baixo
C101142,0,0.16210161,0.17618807488979416,0.16632755051345086,train,5,2,baixo
C102017,0,0.17862476,0.13755313355112786,0.16630326747412894,train,11,4,baixo
C101681,0,0.16210161,0.17604248009198548,0.16628387207410825,train,10,4,baixo
C101564,0,0.16287756,0.17418148513992773,0.16626873581516788,test,5,2,baixo
M200515,0,0.16188335,0.17646330122173023,0.16625733680731114,train,2,1,baixo
C101250,0,0.16287756,0.17402756105277403,0.16622255858902174,train,13,6,baixo
C102066,0,0.18578126,0.12053480216557833,0.16620731493441776,test,7,3,baixo
C100774,0,0.17683108,0.14129371353410933,0.16616986962682978,train,8,3,baixo
C100152,0,0.16287756,0.17342329883979526,0.16604127992512813,train,5,2,baixo
C101272,0,0.1699794,0.15679246466874755,0.1660233103678217,test,10,4,baixo
C100276,0,0.16128883,0.17682408239333366,0.16594940407838982,train,2,1,baixo
M200076,0,0.16287756,0.17308627046291306,0.16594017141206346,test,5,2,baixo
C100095,0,0.1950415,0.09788436132127522,0.1658943517132237,train,5,2,baixo
C101481,0,0.16188335,0.17515216115504081,0.16586399478730432,test,9,4,baixo
C101926,0,0.16287756,0.17255909225233573,0.16578201794889025,train,2,1,baixo
C102183,0,0.1699794,0.15596095599104043,0.16577385776450954,train,8,4,baixo
C100098,0,0.16210161,0.17429372041604715,0.16575924417132676,train,13,5,baixo
M200895,0,0.16210161,0.17412659655425836,0.16570910701279012,test,2,1,baixo
C100288,0,0.1950415,0.09726383248040148,0.16570819306096157,train,7,3,baixo
C100477,0,0.17040385,0.15469802047048453,0.1656920988119675,train,2,1,baixo
C102460,0,0.17883506,0.13501096425795958,0.1656878252576125,train,5,2,baixo
C100149,0,0.18578126,0.11875751622474501,0.16567412915216775,train,9,4,baixo
M200061,0,0.16210161,0.17380729676099638,0.16561331707481153,test,2,1,baixo
M200455,0,0.16287756,0.1719051777882946,0.16558584360967793,train,2,1,baixo
M200319,0,0.16287756,0.17190405180267043,0.16558550581399067,train,2,1,baixo
C100683,0,0.16128883,0.17549999629624313,0.16555217824926266,train,10,4,baixo
C100910,0,0.1950415,0.0966234338207134,0.16551607346305514,train,10,4,baixo
C101574,0,0.16846903,0.15862251473727595,0.16551507310051553,train,10,4,baixo
C100512,0,0.16846903,0.1583841028958737,0.16544354954809484,train,10,4,baixo
M200581,0,0.16287756,0.1714135965392193,0.16543836923495533,train,2,1,baixo
C100066,0,0.18578126,0.11786069432946454,0.1654050825835836,train,7,3,baixo
C101531,0,0.17988886,0.1315204177772824,0.16537832839714955,train,10,4,baixo
M200530,0,0.16287756,0.17106185299389956,0.1653328461713594,train,2,1,baixo
C101192,0,0.16210161,0.17284716624658286,0.16532527792048746,train,5,2,baixo
C100226,0,0.17883506,0.13364838803102996,0.1652790523895336,train,5,2,baixo
C101429,0,0.16846903,0.15782398278422696,0.16527551351460082,train,5,2,baixo
C100458,0,0.16287756,0.17069341658757076,0.16522231524946077,train,4,2,baixo
C101381,0,0.17883506,0.13337294415768106,0.16519641922752892,train,6,3,baixo
C102125,0,0.17883506,0.133222253041682,0.16515121189272922,train,5,2,baixo
C102270,0,0.16188335,0.17270520417155624,0.16512990769225896,train,5,2,baixo
C101430,0,0.16128883,0.17404532023850663,0.1651157754319417,train,8,3,baixo
M200568,0,0.1699794,0.15363201361031198,0.165075175050291,test,8,3,baixo
C100671,0,0.1699794,0.15347814643697835,0.16502901489829092,train,10,4,baixo
C102279,0,0.16936111,0.154688396506012,0.1649593005932869,train,2,1,baixo
M200291,0,0.16287756,0.169713242646423,0.16492826306711644,train,5,2,baixo
C100215,0,0.16128883,0.17330203238718864,0.1648927890765463,test,2,1,baixo
M200635,0,0.16287756,0.16956105331584626,0.16488260626794343,train,2,1,baixo
C100965,0,0.16287756,0.16936660513610116,0.1648242718140199,test,9,4,baixo
M200796,0,0.16287756,0.1692452503024051,0.16478786536391107,train,2,1,baixo
