entity_id,entity_type,rule_id,severity,evidence_ids,rule_desc
C101550,client,R17_high_risk_mcc,2,T4WZVEDZ35OMQ,"MCC alto risco: 4829 — R$2,170"
M200099,client,R17_high_risk_mcc,2,TO7IETR447RCZ,"MCC alto risco: 4829 — R$1,420"
C100143,client,R17_high_risk_mcc,2,T3EPE0IMLBDZK,"MCC alto risco: 6011 — R$4,864"
C100822,client,R17_high_risk_mcc,2,TPI5CFXGOAAUP,"MCC alto risco: 6011 — R$4,988"
C100023,client,R17_high_risk_mcc,2,TGIXIWZQXR358,"MCC alto risco: 4829 — R$5,969"
M200897,client,R17_high_risk_mcc,2,T0SGDIMK61WO6,"MCC alto risco: 6051 — R$3,382"
C100291,client,R17_high_risk_mcc,2,THMRBWOSUCEBT,"MCC alto risco: 6051 — R$1,733"
C100264,client,R17_high_risk_mcc,2,TR9EZL8R7R7R4,"MCC alto risco: 6051 — R$2,593"
C100974,client,R17_high_risk_mcc,2,TIS4ALKE01T0Q,"MCC alto risco: 6051 — R$1,109"
C102404,client,R17_high_risk_mcc,2,T9LHP2Z1ECYWR,"MCC alto risco: 6051 — R$3,031"
C101890,client,R17_high_risk_mcc,2,TWLDLUPMJ6VPS,"MCC alto risco: 4829 — R$4,831"
C101783,client,R17_high_risk_mcc,2,TRG28RDCW4FLJ,"MCC alto risco: 6051 — R$7,727"
M200053,client,R17_high_risk_mcc,2,TLUXWSPN3JP7B,"MCC alto risco: 6051 — R$18,418"
C102126,client,R17_high_risk_mcc,2,TMET2QCDVACAO,"MCC alto risco: 4829 — R$8,875"
C100917,client,R17_high_risk_mcc,2,T7YI68D3AVIM7,"MCC alto risco: 6011 — R$8,398"
C100478,client,R17_high_risk_mcc,2,T6VSJKM2VY7KG,"MCC alto risco: 6011 — R$9,178"
C101122,client,R17_high_risk_mcc,2,TT2GFNUPA24YD,"MCC alto risco: 7995 — R$3,431"
M200964,client,R17_high_risk_mcc,2,THGJ35I0225TQ,"MCC alto risco: 6051 — R$2,530"
C101759,client,R17_high_risk_mcc,2,TXHGQMKBU1ZOH,MCC alto risco: 6011 — R$954
C102033,client,R17_high_risk_mcc,2,T5CWUYAYZ4JB4,"MCC alto risco: 7995 — R$1,786"
C102313,client,R17_high_risk_mcc,2,TILZ9MGNDDQ17,MCC alto risco: 4829 — R$988
C101549,client,R17_high_risk_mcc,2,TD6PIVA3GIDKE,"MCC alto risco: 6011 — R$3,271"
C100477,client,R17_high_risk_mcc,2,TOS7Z6RZ58K53,"MCC alto risco: 7995 — R$8,526"
C101912,client,R17_high_risk_mcc,2,TFTX9QKEZP5VW,"MCC alto risco: 6011 — R$1,742"
C101428,client,R17_high_risk_mcc,2,TZYQ387T2ALOP,MCC alto risco: 4829 — R$814
C102426,client,R17_high_risk_mcc,2,TTZYAF18UJRF6,"MCC alto risco: 6051 — R$11,991"
C101605,client,R17_high_risk_mcc,2,TWC85RLXQ72SM,"MCC alto risco: 6011 — R$4,076"
C100149,client,R17_high_risk_mcc,2,TX5EX5AX7RHRT,MCC alto risco: 6011 — R$780
C100859,client,R17_high_risk_mcc,2,TO3GG7DZQDZ75,"MCC alto risco: 6051 — R$9,326"
C102283,client,R17_high_risk_mcc,2,T4A72KH7HABYR,"MCC alto risco: 6051 — R$2,364"
C101942,client,R17_high_risk_mcc,2,T9B1XWIAFVNPR,"MCC alto risco: 7995 — R$2,500"
M200078,client,R17_high_risk_mcc,2,T0ADUZ9AC7XXM,"MCC alto risco: 4829 — R$1,692"
M200390,client,R17_high_risk_mcc,2,TDDKYTFH1O1CP,"MCC alto risco: 6011 — R$1,320"
C102467,client,R17_high_risk_mcc,2,TG2TZV1EA2SS7,"MCC alto risco: 6051 — R$1,890"
M200006,client,R17_high_risk_mcc,2,T4F971WKCSLHS,"MCC alto risco: 4829 — R$5,537"
C101020,client,R17_high_risk_mcc,2,T72JMCQX68LAC,"MCC alto risco: 6051 — R$9,271"
M200692,client,R17_high_risk_mcc,2,THPE0QBQYSFFG,"MCC alto risco: 6011 — R$3,887"
C101756,client,R17_high_risk_mcc,2,TGPP8U6WNKFGJ,"MCC alto risco: 7995 — R$10,239"
C101172,client,R17_high_risk_mcc,2,TWQS44TEIA7BC,"MCC alto risco: 4829 — R$12,276"
C101107,client,R17_high_risk_mcc,2,TEO4H8T5RYFP3,"MCC alto risco: 6051 — R$5,195"
M200766,client,R17_high_risk_mcc,2,TGMCLY5VBOE42,"MCC alto risco: 7995 — R$2,368"
C102040,client,R17_high_risk_mcc,2,T568LVLWC47D3,"MCC alto risco: 6011 — R$15,332"
M200387,client,R17_high_risk_mcc,2,TVZ70KFS4N4KI,"MCC alto risco: 6011 — R$11,323"
C101589,client,R17_high_risk_mcc,2,TPGAAR2KMZSQ1,"MCC alto risco: 6011 — R$1,057"
C101637,client,R17_high_risk_mcc,2,TC935C7UYW9LI,"MCC alto risco: 6051 — R$11,540"
C102001,client,R17_high_risk_mcc,2,TNJV7OE14PIWE,"MCC alto risco: 7995 — R$2,298"
C100846,client,R17_high_risk_mcc,2,TRXF4ZD6J5D91,"MCC alto risco: 6051 — R$3,421"
M200060,client,R17_high_risk_mcc,2,TBV1P48YJB7B8,"MCC alto risco: 6011 — R$14,287"
C101372,client,R17_high_risk_mcc,2,TIMZTOFCFZYC9,"MCC alto risco: 7995 — R$2,646"
C101007,client,R17_high_risk_mcc,2,T7X0ZRX50BUHO,MCC alto risco: 4829 — R$264
C101235,client,R17_high_risk_mcc,2,TKOWDKDW9CG1M,"MCC alto risco: 4829 — R$1,490"
M200105,client,R17_high_risk_mcc,2,TWJ88V7IZ5GKB,"MCC alto risco: 6051 — R$6,279"
C100437,client,R17_high_risk_mcc,2,TFU4HQECTETOJ,"MCC alto risco: 4829 — R$5,608"
C100270,client,R17_high_risk_mcc,2,T3APBQ7XRS4IL,"MCC alto risco: 6011 — R$8,060"
C100487,client,R17_high_risk_mcc,2,TEG97L7NRLNXV,"MCC alto risco: 6051 — R$1,265"
C101494,client,R17_high_risk_mcc,2,TP5A10H4ZSGYJ,"MCC alto risco: 4829 — R$4,329"
M200150,client,R17_high_risk_mcc,2,TAEVIQCCNGAFI,"MCC alto risco: 4829 — R$3,239"
C102101,client,R17_high_risk_mcc,2,T440UUPWTSR2D,"MCC alto risco: 7995 — R$6,298"
M200850,client,R17_high_risk_mcc,2,T64MW22OBXIUK,"MCC alto risco: 6011 — R$8,875"
C100661,client,R17_high_risk_mcc,2,TZ2PZVD8DZI8G,"MCC alto risco: 7995 — R$1,319"
C100568,client,R17_high_risk_mcc,2,TL42DFIYB7QRN,MCC alto risco: 4829 — R$582
C101944,client,R17_high_risk_mcc,2,TZT4Q9JEPWLIU,MCC alto risco: 6011 — R$296
C101381,client,R17_high_risk_mcc,2,TTMGRUHX4L65C,"MCC alto risco: 7995 — R$7,498"
C102025,client,R17_high_risk_mcc,2,TEZ36ZWESCG5H,"MCC alto risco: 7995 — R$1,075"
M200721,client,R17_high_risk_mcc,2,TQ7OZJOBCIAKA,"MCC alto risco: 6011 — R$10,646"
C101390,client,R17_high_risk_mcc,2,TFF9IX8092JSN,MCC alto risco: 7995 — R$593
M200158,client,R17_high_risk_mcc,2,T9KWQTDOG15IW,"MCC alto risco: 6051 — R$2,676"
C101276,client,R17_high_risk_mcc,2,TNMN2BOT88ULO,"MCC alto risco: 4829 — R$5,315"
C101967,client,R17_high_risk_mcc,2,TVU5PRXMSB3T2,"MCC alto risco: 6011 — R$6,276"
C100293,client,R17_high_risk_mcc,2,TT5KUMGBGLWUX,"MCC alto risco: 6011 — R$1,569"
M200800,client,R17_high_risk_mcc,2,T88FL0VCFCGC9,"MCC alto risco: 7995 — R$3,437"
C101396,client,R17_high_risk_mcc,2,THE1U9RR6QKI1,"MCC alto risco: 4829 — R$5,517"
M200852,client,R17_high_risk_mcc,2,TNWWMIRAIDL3C,"MCC alto risco: 4829 — R$1,030"
C102071,client,R17_high_risk_mcc,2,TDCMYZ13HXYXQ,MCC alto risco: 6011 — R$419
M200082,client,R17_high_risk_mcc,2,T7XZ4A1R48KPN,"MCC alto risco: 6051 — R$1,962"
C100933,client,R17_high_risk_mcc,2,TU8VMWAZFS3BN,"MCC alto risco: 4829 — R$3,796"
M200183,client,R17_high_risk_mcc,2,TUO54HXYX3553,"MCC alto risco: 6011 — R$1,092"
M200323,client,R17_high_risk_mcc,2,TYDAKWXN454XT,MCC alto risco: 6011 — R$925
C100904,client,R17_high_risk_mcc,2,TLLPAE5BGXUUJ,MCC alto risco: 7995 — R$780
C100426,client,R17_high_risk_mcc,2,TRAU4ZA7PSU0Z,"MCC alto risco: 4829 — R$6,462"
M200295,client,R17_high_risk_mcc,2,TO5O7L50QB72Q,"MCC alto risco: 4829 — R$1,200"
C102125,client,R17_high_risk_mcc,2,TYNAZ2B7090OK,"MCC alto risco: 7995 — R$1,701"
M200510,client,R17_high_risk_mcc,2,TKT9TTRJSWBL0,"MCC alto risco: 6011 — R$2,770"
M200933,client,R17_high_risk_mcc,2,TCKJCVC5QMLSH,"MCC alto risco: 4829 — R$1,732"
C101448,client,R17_high_risk_mcc,2,TSOVIOMTASXRA,"MCC alto risco: 6011 — R$3,354"
C101409,client,R17_high_risk_mcc,2,TOSJIOP9CSXWW,"MCC alto risco: 6011 — R$1,069"
C101240,client,R17_high_risk_mcc,2,T1SU2VOQA92V4,MCC alto risco: 6011 — R$906
M200489,client,R17_high_risk_mcc,2,T6TDO9VT2NOPN,"MCC alto risco: 4829 — R$6,180"
M200330,client,R17_high_risk_mcc,2,TJAEMQOVXUU4R,"MCC alto risco: 4829 — R$9,474"
C101290,client,R17_high_risk_mcc,2,TUNFVN7M26A2D,"MCC alto risco: 6051 — R$1,545"
C102096,client,R17_high_risk_mcc,2,TTJKBGYT438RS,MCC alto risco: 6011 — R$878
C101343,client,R17_high_risk_mcc,2,TYA6YUFXWBK22,MCC alto risco: 6011 — R$489
C101285,client,R17_high_risk_mcc,2,TNXON9E4PQ25C,"MCC alto risco: 7995 — R$3,837"
M200536,client,R17_high_risk_mcc,2,TXAKPR76D4XRJ,"MCC alto risco: 6011 — R$4,779"
C100018,client,R17_high_risk_mcc,2,TGD023S0I0IEM,"MCC alto risco: 7995 — R$1,632"
C101431,client,R17_high_risk_mcc,2,TZEZE8SI53FJ6,"MCC alto risco: 4829 — R$3,195"
C102136,client,R17_high_risk_mcc,2,T63UU3TM4OYUS,"MCC alto risco: 6011 — R$1,118"
C101185,client,R17_high_risk_mcc,2,TDTOI76SO5VOA,"MCC alto risco: 6011 — R$6,323"
C100093,client,R17_high_risk_mcc,2,TFBK8KCEUSH97,"MCC alto risco: 6011 — R$3,402"
M200676,client,R17_high_risk_mcc,2,T2QVIK3Z0J5MB,"MCC alto risco: 6011 — R$6,336"
C100312,client,R17_high_risk_mcc,2,TQMSJ4604F02U,"MCC alto risco: 7995 — R$3,899"
M200923,client,R17_high_risk_mcc,2,TZL5R4IQFJMCK,"MCC alto risco: 6051 — R$1,376"
C100371,client,R17_high_risk_mcc,2,TGPATKRB4ASID,"MCC alto risco: 6051 — R$16,711"
C100626,client,R17_high_risk_mcc,2,T7VMUX07ZXQ8M,"MCC alto risco: 7995 — R$6,420"
C100383,client,R17_high_risk_mcc,2,T7Z9X5RSPGTIQ,"MCC alto risco: 6051 — R$1,328"
C100138,client,R17_high_risk_mcc,2,T708E0GJAHMJ4,"MCC alto risco: 4829 — R$6,125"
C101011,client,R17_high_risk_mcc,2,TSDISXP0705Q4,MCC alto risco: 6051 — R$948
C102093,client,R17_high_risk_mcc,2,TYRKKWGLUGVMH,MCC alto risco: 6011 — R$923
M200132,client,R17_high_risk_mcc,2,T2T84H1P8U3K5,"MCC alto risco: 7995 — R$5,250"
C101022,client,R17_high_risk_mcc,2,TBIPTXC2FDOQK,MCC alto risco: 6051 — R$896
C100181,client,R17_high_risk_mcc,2,TS9QK7SZ4R38L,"MCC alto risco: 6051 — R$4,741"
C100965,client,R17_high_risk_mcc,2,TAAQD9IA58452,MCC alto risco: 4829 — R$486
C100465,client,R17_high_risk_mcc,2,TSAN31XOOPG9G,MCC alto risco: 4829 — R$836
M200435,client,R17_high_risk_mcc,2,TQUZ5X8227WHS,MCC alto risco: 4829 — R$560
C101239,client,R17_high_risk_mcc,2,TR27TVMNTSEHO,"MCC alto risco: 4829 — R$21,907"
C102289,client,R17_high_risk_mcc,2,TXSPGBIUOOTU8,"MCC alto risco: 4829 — R$3,217"
C101620,client,R17_high_risk_mcc,2,TC6ZN7CGNIOP0,"MCC alto risco: 6051 — R$1,710"
C101335,client,R17_high_risk_mcc,2,TKCE3ZQEFA9EB,"MCC alto risco: 6051 — R$1,320"
C100441,client,R17_high_risk_mcc,2,T3I5XRN27VYSH,"MCC alto risco: 6011 — R$3,615"
C100467,client,R17_high_risk_mcc,2,TR4Z1EYLDLW68,"MCC alto risco: 6051 — R$2,639"
C101344,client,R17_high_risk_mcc,2,TNI0ONRDGEUK6,"MCC alto risco: 4829 — R$4,300"
C100054,client,R17_high_risk_mcc,2,TYZTLC93X5EOO,"MCC alto risco: 7995 — R$11,238"
C100354,client,R17_high_risk_mcc,2,TGIGZ13PX0B7X,"MCC alto risco: 4829 — R$4,420"
C101750,client,R17_high_risk_mcc,2,T04DXTV1M7LHG,"MCC alto risco: 4829 — R$1,525"
M200887,client,R17_high_risk_mcc,2,T7317WF5PXIPH,MCC alto risco: 7995 — R$511
C100002,client,R17_high_risk_mcc,2,TELRLJK7T1UAR,"MCC alto risco: 6051 — R$1,660"
M200602,client,R17_high_risk_mcc,2,TD18XO0YYI1E5,"MCC alto risco: 6051 — R$1,134"
M200441,client,R17_high_risk_mcc,2,TKXQQJS5N0PHL,"MCC alto risco: 4829 — R$11,949"
C102008,client,R17_high_risk_mcc,2,T9DCCAU1YK31B,"MCC alto risco: 4829 — R$29,628"
C100983,client,R17_high_risk_mcc,2,TVP3BLO9V2W1W,"MCC alto risco: 6051 — R$3,087"
C101219,client,R17_high_risk_mcc,2,TUB97NSJRW2WC,"MCC alto risco: 4829 — R$1,974"
C100892,client,R17_high_risk_mcc,2,TYSAR5D7WZQNM,"MCC alto risco: 4829 — R$1,500"
C101222,client,R17_high_risk_mcc,2,TS648TKXNENXN,MCC alto risco: 7995 — R$769
C100739,client,R17_high_risk_mcc,2,TK2CTR0XKU20K,"MCC alto risco: 4829 — R$1,969"
C100483,client,R17_high_risk_mcc,2,TNTJQBW6ZMHXT,"MCC alto risco: 4829 — R$6,582"
M200363,client,R17_high_risk_mcc,2,TIGTOCK5AR5CD,"MCC alto risco: 4829 — R$9,169"
C100182,client,R17_high_risk_mcc,2,T7EEV8ADM39U6,"MCC alto risco: 6011 — R$10,233"
C100315,client,R17_high_risk_mcc,2,TEGY9ZMD1IMX6,"MCC alto risco: 6051 — R$3,959"
M200449,client,R17_high_risk_mcc,2,TKCJHG9NDDUGE,"MCC alto risco: 4829 — R$27,080"
M200774,client,R17_high_risk_mcc,2,TPYTXKOIE4Z1F,"MCC alto risco: 6011 — R$2,777"
C101687,client,R17_high_risk_mcc,2,TAS5VTHXHVQVI,MCC alto risco: 6011 — R$432
C100122,client,R17_high_risk_mcc,2,TYFTTDNIYZ1BV,MCC alto risco: 7995 — R$350
M200164,client,R17_high_risk_mcc,2,TPPASB8NXY1BP,"MCC alto risco: 7995 — R$6,579"
C100027,client,R17_high_risk_mcc,2,TX4JOPJK0YY2R,"MCC alto risco: 6011 — R$1,336"
C101869,client,R17_high_risk_mcc,2,TC1FH4EKMOJNL,"MCC alto risco: 4829 — R$5,709"
C100808,client,R17_high_risk_mcc,2,T5ZD8V1XSMOLS,"MCC alto risco: 6051 — R$2,267"
C100710,client,R17_high_risk_mcc,2,TZMMB0KX7VU3O,MCC alto risco: 4829 — R$938
C102362,client,R17_high_risk_mcc,2,T304RNTB72U2O,"MCC alto risco: 4829 — R$1,160"
M200932,client,R17_high_risk_mcc,2,TDDN8RZUJLZ8P,"MCC alto risco: 7995 — R$1,880"
C102163,client,R17_high_risk_mcc,2,T6K9DOK7RKGU8,"MCC alto risco: 7995 — R$7,853"
C101872,client,R17_high_risk_mcc,2,TKPDJSS6F7QB5,MCC alto risco: 6051 — R$740
C100799,client,R17_high_risk_mcc,2,TFIUFZGLDF9PL,"MCC alto risco: 4829 — R$7,208"
C102269,client,R17_high_risk_mcc,2,T667EZXVQT93B,"MCC alto risco: 7995 — R$7,861"
C101459,client,R17_high_risk_mcc,2,TNOECCUUMLOP1,"MCC alto risco: 6011 — R$2,536"
C100124,client,R17_high_risk_mcc,2,TB2LV07VSNYPY,"MCC alto risco: 7995 — R$3,177"
M200396,client,R17_high_risk_mcc,2,T9V0O03SAYH60,"MCC alto risco: 7995 — R$2,546"
C102206,client,R17_high_risk_mcc,2,TBPZWCMQA5A0L,"MCC alto risco: 4829 — R$3,872"
C100412,client,R17_high_risk_mcc,2,TNMQERPUA32AU,MCC alto risco: 7995 — R$830
C100752,client,R17_high_risk_mcc,2,T8QJ3DXMWFSJ3,"MCC alto risco: 4829 — R$4,425"
M200498,client,R17_high_risk_mcc,2,TMA57GVS9PERJ,"MCC alto risco: 4829 — R$15,436"
M200768,client,R17_high_risk_mcc,2,TDI7685X21GZP,"MCC alto risco: 4829 — R$4,253"
C100674,client,R17_high_risk_mcc,2,TUHFX59BRPCRV,"MCC alto risco: 6011 — R$10,138"
M200952,client,R17_high_risk_mcc,2,TZZETMHCQKBYW,"MCC alto risco: 4829 — R$4,930"
C102078,client,R17_high_risk_mcc,2,T1FGW2K5BR2Z3,"MCC alto risco: 6011 — R$4,710"
C101962,client,R17_high_risk_mcc,2,T533JLR2L6EUI,"MCC alto risco: 7995 — R$5,130"
C102255,client,R17_high_risk_mcc,2,T2STCP73KSGQP,"MCC alto risco: 6011 — R$1,490"
M200796,client,R17_high_risk_mcc,2,T5O7NBH5KOXWM,"MCC alto risco: 6011 — R$1,611"
C100411,client,R17_high_risk_mcc,2,TK057MOCC9ZYB,"MCC alto risco: 6051 — R$1,790"
M200244,client,R17_high_risk_mcc,2,TA8YU4MATUREF,MCC alto risco: 6051 — R$431
C101713,client,R17_high_risk_mcc,2,T9O3ECS92DUWZ,"MCC alto risco: 4829 — R$2,202"
C100107,client,R17_high_risk_mcc,2,TN5WR7ZVKDAO6,"MCC alto risco: 6051 — R$1,122"
C102465,client,R17_high_risk_mcc,2,TA54Q8PSYJZFN,"MCC alto risco: 7995 — R$2,659"
C100656,client,R17_high_risk_mcc,2,TZZCZTKP5TTUZ,"MCC alto risco: 7995 — R$2,156"
C102115,client,R17_high_risk_mcc,2,TYFYV9XXFBIAG,"MCC alto risco: 6011 — R$10,776"
C102364,client,R17_high_risk_mcc,2,TB2WLVQMLYAQ5,"MCC alto risco: 4829 — R$1,325"
C102215,client,R17_high_risk_mcc,2,TF9TXITERR6RX,"MCC alto risco: 6051 — R$6,578"
C102217,client,R17_high_risk_mcc,2,T676RYAQHSA3F,"MCC alto risco: 6051 — R$3,458"
C100827,client,R17_high_risk_mcc,2,T5YXK2ZYAZCYK,"MCC alto risco: 6011 — R$4,988"
C100471,client,R17_high_risk_mcc,2,TKP1FXZ23YWEF,"MCC alto risco: 6051 — R$3,454"
M200719,client,R17_high_risk_mcc,2,TBSD1UZDTL7GA,"MCC alto risco: 7995 — R$2,205"
M200689,client,R17_high_risk_mcc,2,TZRXI2GAV5E7C,"MCC alto risco: 6011 — R$14,087"
M200348,client,R17_high_risk_mcc,2,T4HRFC7IFRM2O,"MCC alto risco: 6011 — R$2,863"
M200137,client,R17_high_risk_mcc,2,T6H4YLBYDTMCA,"MCC alto risco: 6011 — R$6,830"
M200971,client,R17_high_risk_mcc,2,TTLAAXVM6FG6K,"MCC alto risco: 6051 — R$6,210"
C100355,client,R17_high_risk_mcc,2,T9K8608Q6S6SS,"MCC alto risco: 6011 — R$6,708"
C102309,client,R17_high_risk_mcc,2,TNL19A173180C,"MCC alto risco: 6051 — R$8,535"
C101654,client,R17_high_risk_mcc,2,TM2NSVI6F5HHX,"MCC alto risco: 7995 — R$2,542"
C100963,client,R17_high_risk_mcc,2,TNCTSM25FWAU3,"MCC alto risco: 6011 — R$1,254"
C101113,client,R17_high_risk_mcc,2,TIKP0NFI6DEFX,"MCC alto risco: 6011 — R$1,744"
C101193,client,R17_high_risk_mcc,2,TMGAS0CWPXYP2,MCC alto risco: 6011 — R$482
C102290,client,R17_high_risk_mcc,2,TQC1VVF1YBZOP,"MCC alto risco: 6051 — R$2,289"
C101047,client,R17_high_risk_mcc,2,TQ38QH9IHU6ND,"MCC alto risco: 6011 — R$2,583"
C100219,client,R17_high_risk_mcc,2,TQSSY6IDI11PA,"MCC alto risco: 4829 — R$4,029"
C101066,client,R17_high_risk_mcc,2,THB8P64JMBK6C,"MCC alto risco: 4829 — R$1,932"
C100151,client,R17_high_risk_mcc,2,TOSMP79ABD3F6,"MCC alto risco: 4829 — R$1,077"
C100670,client,R17_high_risk_mcc,2,T2ERZIJLADFZQ,"MCC alto risco: 6011 — R$2,982"
C102268,client,R17_high_risk_mcc,2,TBNJASEW1BDBL,MCC alto risco: 4829 — R$945
C101192,client,R17_high_risk_mcc,2,T8X2I8BN4HY8G,"MCC alto risco: 6051 — R$1,728"
C100763,client,R17_high_risk_mcc,2,TMQQTZ618D5XG,"MCC alto risco: 6051 — R$4,044"
C100834,client,R17_high_risk_mcc,2,TXHNI9YWMS4VB,"MCC alto risco: 6051 — R$3,405"
C100558,client,R17_high_risk_mcc,2,TDFEMEL9OO19I,"MCC alto risco: 6051 — R$4,581"
M200832,client,R17_high_risk_mcc,2,T3925G87ILEPS,"MCC alto risco: 7995 — R$1,510"
C101118,client,R17_high_risk_mcc,2,TKV3BXVDPCSAA,"MCC alto risco: 6011 — R$11,997"
C101518,client,R17_high_risk_mcc,2,TKAPZ8UWAHMI0,"MCC alto risco: 6011 — R$7,760"
C101432,client,R17_high_risk_mcc,2,TSRYDU6QRL9RI,"MCC alto risco: 6051 — R$3,439"
C100399,client,R17_high_risk_mcc,2,TU48SZNTMWATF,"MCC alto risco: 6051 — R$2,094"
C100082,client,R17_high_risk_mcc,2,TGX896RJ89VA3,"MCC alto risco: 4829 — R$1,881"
C100693,client,R17_high_risk_mcc,2,T7E6U4IBLV5TY,"MCC alto risco: 7995 — R$7,392"
C100131,client,R17_high_risk_mcc,2,T232SKOF7QIV6,"MCC alto risco: 4829 — R$13,795"
M200291,client,R17_high_risk_mcc,2,TXMYUNKHKORLX,"MCC alto risco: 6011 — R$5,005"
M200780,client,R17_high_risk_mcc,2,T85AN0BFZUU4B,"MCC alto risco: 7995 — R$19,979"
C100513,client,R17_high_risk_mcc,2,THCMEIB9EQ1IT,MCC alto risco: 4829 — R$970
C100439,client,R17_high_risk_mcc,2,TJQRSKZDOZ59N,"MCC alto risco: 6051 — R$6,304"
C102259,client,R17_high_risk_mcc,2,TKQ0KV7MP9BUP,"MCC alto risco: 6011 — R$9,500"
C102044,client,R17_high_risk_mcc,2,TU5D00MR15TWU,"MCC alto risco: 4829 — R$5,130"
C101071,client,R17_high_risk_mcc,2,TKW4CAETPAAX8,"MCC alto risco: 6011 — R$1,260"
C101512,client,R17_high_risk_mcc,2,T1EPLSUQZBIZJ,"MCC alto risco: 4829 — R$3,775"
C101705,client,R17_high_risk_mcc,2,TH26EEFJ22ROT,"MCC alto risco: 7995 — R$5,422"
C101437,client,R17_high_risk_mcc,2,TXHRYZVD8TR56,"MCC alto risco: 4829 — R$4,941"
M200090,client,R17_high_risk_mcc,2,TN65D1ZR8OKE1,"MCC alto risco: 6011 — R$6,055"
C100135,client,R17_high_risk_mcc,2,T0QUHEGSM4LA2,MCC alto risco: 6051 — R$892
C101139,client,R17_high_risk_mcc,2,TCQJNFK8P5XZS,MCC alto risco: 6011 — R$984
C100275,client,R17_high_risk_mcc,2,TNESWWVRO0VWF,"MCC alto risco: 6051 — R$5,300"
C102030,client,R17_high_risk_mcc,2,TXRTWGZVJ936J,"MCC alto risco: 4829 — R$8,532"
C101877,client,R17_high_risk_mcc,2,TZWSJOMRVRECT,MCC alto risco: 4829 — R$364
C101728,client,R17_high_risk_mcc,2,TBG4K2TFC5N8P,"MCC alto risco: 4829 — R$8,333"
C100037,client,R17_high_risk_mcc,2,TTKAU3FHQHAZ6,"MCC alto risco: 4829 — R$1,810"
C100806,client,R17_high_risk_mcc,2,T5UG5EWR1WRO5,"MCC alto risco: 6011 — R$9,219"
C100609,client,R17_high_risk_mcc,2,TVMS5YZQ2945G,"MCC alto risco: 4829 — R$1,276"
C102292,client,R17_high_risk_mcc,2,TXJ63OB1QJ23C,"MCC alto risco: 4829 — R$4,704"
C100260,client,R17_high_risk_mcc,2,T18GVFHHGLU2G,MCC alto risco: 4829 — R$858
M200352,client,R17_high_risk_mcc,2,TEHD8D4ZDP6EH,MCC alto risco: 6051 — R$458
C100283,client,R17_high_risk_mcc,2,TGE6X0OYNGCO5,"MCC alto risco: 6011 — R$11,255"
C100569,client,R17_high_risk_mcc,2,T3WDTFZIIL7H4,"MCC alto risco: 6051 — R$1,129"
C102288,client,R17_high_risk_mcc,2,TVUC4DX9UDHN3,"MCC alto risco: 6011 — R$6,082"
C100344,client,R17_high_risk_mcc,2,TOWSDS5SLNDJG,"MCC alto risco: 6051 — R$2,348"
C101199,client,R17_high_risk_mcc,2,TUFSR02Z6SXA1,"MCC alto risco: 4829 — R$4,392"
C100000,client,R17_high_risk_mcc,2,T54PWDKRJPES8,MCC alto risco: 4829 — R$212
C101084,client,R17_high_risk_mcc,2,TLJ8MM8LKYZC6,MCC alto risco: 6051 — R$958
C101030,client,R17_high_risk_mcc,2,T7X4QSY9RIQED,"MCC alto risco: 6011 — R$6,494"
C101291,client,R17_high_risk_mcc,2,T0238FEL24BEL,MCC alto risco: 6011 — R$685
C100570,client,R17_high_risk_mcc,2,T9O61CCRJBG7R,"MCC alto risco: 6011 — R$5,616"
C101898,client,R17_high_risk_mcc,2,TSHYXTM3YCO2I,"MCC alto risco: 7995 — R$2,501"
C101719,client,R17_high_risk_mcc,2,TIB5B5KKQLZPL,"MCC alto risco: 7995 — R$1,081"
C101196,client,R17_high_risk_mcc,2,T3DPBKKIJVAL6,"MCC alto risco: 6011 — R$7,802"
C101888,client,R17_high_risk_mcc,2,T4JE4NZU7T283,"MCC alto risco: 4829 — R$5,641"
C101404,client,R17_high_risk_mcc,2,TWFA5GIMIQ55O,MCC alto risco: 7995 — R$679
M200451,client,R17_high_risk_mcc,2,TBBQOXWP5LRK0,"MCC alto risco: 6051 — R$4,052"
C101252,client,R17_high_risk_mcc,2,TBCB9WKD7YXDS,"MCC alto risco: 4829 — R$2,281"
C100166,client,R17_high_risk_mcc,2,T67TV7JMBSAQN,"MCC alto risco: 6051 — R$10,284"
C102004,client,R17_high_risk_mcc,2,TCEOB8BS9PB6S,MCC alto risco: 7995 — R$956
C101206,client,R17_high_risk_mcc,2,T93YZ35P5CM9O,"MCC alto risco: 7995 — R$12,607"
C100533,client,R17_high_risk_mcc,2,T510FLSCJV0TJ,"MCC alto risco: 6011 — R$2,962"
C100357,client,R17_high_risk_mcc,2,TU4A4NXW15ZU4,"MCC alto risco: 7995 — R$1,642"
C100702,client,R17_high_risk_mcc,2,T7XUS5LBFKKQS,"MCC alto risco: 4829 — R$5,713"
C101679,client,R17_high_risk_mcc,2,TRMCQ46FVEXWF,"MCC alto risco: 6051 — R$2,535"
C100067,client,R17_high_risk_mcc,2,TW8LA9OPSHBL6,"MCC alto risco: 6051 — R$5,600"
C101378,client,R17_high_risk_mcc,2,TZ2GWK1E8NIRQ,MCC alto risco: 4829 — R$720
C101218,client,R17_high_risk_mcc,2,TQ8I3WTZ86709,"MCC alto risco: 6051 — R$9,281"
